Chromosome	Source	Type	Start	Stop	Score	Strand	Phase	Name	GeneID	BioType	Function	Chr	length	TPM_SRR6344892	TPM_SRR6344893	TPM_SRR6344900	Mmean	log_2
chr6	EviAnn	gene	76889018	76904310	.	-	.	LOC_00017434	geneID=LOC_00017434	protein_coding	ZNF391:_Zinc_finger_protein_391_(Homo_sapiens)	chr6	10352	12.0068549374	5.8654881903	7.9248575552	8.5990668943	3.104180118
chr6	EviAnn	gene	76935823	76967903	.	+	.	LOC_00017435	geneID=LOC_00017435	protein_coding	TRIM28:_Transcription_intermediary_factor_1-beta_(Homo_sapiens)	chr6	5610	128.0359117468	87.9137634287	84.9932606036	100.3143119264	6.6483836409
chr6	EviAnn	gene	76971643	76991803	.	+	.	LOC_00017436	geneID=LOC_00017436	protein_coding	ube2m:_NEDD8-conjugating_enzyme_Ubc12_(Xenopus_tropicalis)	chr6	6449	41.5492720254	33.1583746277	46.9996264327	40.5690910286	5.3423090735
chr6	EviAnn	gene	76992920	77006862	.	+	.	LOC_00017437	geneID=LOC_00017437	protein_coding	chmp2a:_Charged_multivesicular_body_protein_2a_(Danio_rerio)	chr6	2911	151.8255590962	153.7604132554	151.6916315564	152.4258679693	7.251963951
chr6	EviAnn	gene	77008730	77035213	.	-	.	XLOC_017784U_lncRNA	geneID=XLOC_017784U_lncRNA	lncRNA	function_unknown	chr6	571	382.1948692945	455.197905668	254.5641710471	363.9856486699	8.5077377583
chr6	EviAnn	gene	77035384	77054810	.	-	.	LOC_00017438	geneID=LOC_00017438	protein_coding	Natterin-4_(Thalassophryne_nattereri)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77076258	77103446	.	-	.	LOC_00017439	geneID=LOC_00017439	protein_coding	Natterin-3_(Thalassophryne_nattereri)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77082809	77094028	.	-	.	LOC_00017440	geneID=LOC_00017440	protein_coding	Natterin-3_(Thalassophryne_nattereri)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77106224	77109841	.	+	.	XLOC_016941U_lncRNA	geneID=XLOC_016941U_lncRNA	lncRNA	function_unknown	chr6	1961	4.1443030622	1.3462415747	0.7019268813	2.0641571728	1.0455528272
chr6	EviAnn	gene	77159840	77168815	.	+	.	LOC_00017441	geneID=LOC_00017441	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77181255	77206537	.	+	.	LOC_00017442	geneID=LOC_00017442	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77237198	77251207	.	+	.	LOC_00017443	geneID=LOC_00017443	protein_coding	Mmp9:_Matrix_metalloproteinase-9_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77445681	77451756	.	+	.	LOC_00017444	geneID=LOC_00017444	protein_coding	CXCL8:_Interleukin-8_(Gallus_gallus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77445681	77516801	.	+	.	XLOC_016937U_lncRNA	geneID=XLOC_016937U_lncRNA	lncRNA	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77525307	77559217	.	+	.	LOC_00017445	geneID=LOC_00017445	protein_coding	ELSPBP1:_Epididymal_sperm-binding_protein_1_(Sus_scrofa)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77632415	77633389	.	-	.	LOC_00017446	geneID=LOC_00017446	protein_coding	OR11A1:_Olfactory_receptor_11A1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77652317	77653320	.	+	.	LOC_00017447	geneID=LOC_00017447	protein_coding	OR11L1:_Olfactory_receptor_11L1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77660833	77661847	.	+	.	LOC_00017448	geneID=LOC_00017448	protein_coding	Or5ap2:_Olfactory_receptor_5AP2_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77666642	77667646	.	+	.	LOC_00017449	geneID=LOC_00017449	protein_coding	OR11A1:_Olfactory_receptor_11A1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77685376	77686377	.	+	.	LOC_00017450	geneID=LOC_00017450	protein_coding	OR11A1:_Olfactory_receptor_11A1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77760434	77761372	.	-	.	LOC_00017451	geneID=LOC_00017451	protein_coding	OR6B1:_Olfactory_receptor_6B1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77771358	77772313	.	-	.	LOC_00017452	geneID=LOC_00017452	protein_coding	OR1F2P:_Putative_olfactory_receptor_1F2_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77792124	77793080	.	+	.	LOC_00017453	geneID=LOC_00017453	protein_coding	OR10A7:_Olfactory_receptor_10A7_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77812134	77814942	.	+	.	LOC_00017454	geneID=LOC_00017454	protein_coding	OR10A7:_Olfactory_receptor_10A7_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77824142	77851921	.	+	.	LOC_00017455	geneID=LOC_00017455	protein_coding	Pla2g4c:_Cytosolic_phospholipase_A2_gamma_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77864192	77890085	.	+	.	LOC_00017456	geneID=LOC_00017456	protein_coding	PLA2G4C:_Cytosolic_phospholipase_A2_gamma_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77867648	77867758	.	+	.	LOC_00017457	geneID=LOC_00017457	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77909486	77910442	.	+	.	LOC_00017458	geneID=LOC_00017458	protein_coding	OR11A1:_Olfactory_receptor_11A1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77935977	77936945	.	+	.	LOC_00017459	geneID=LOC_00017459	protein_coding	OR6B1:_Olfactory_receptor_6B1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	77961159	77962129	.	+	.	LOC_00017460	geneID=LOC_00017460	protein_coding	OR11A1:_Olfactory_receptor_11A1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78056816	78057757	.	-	.	LOC_00017461	geneID=LOC_00017461	protein_coding	OR14I1:_Olfactory_receptor_14I1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78083641	78099395	.	-	.	LOC_00017462	geneID=LOC_00017462	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78084967	78085902	.	+	.	LOC_00017463	geneID=LOC_00017463	protein_coding	Or4m1:_Olfactory_receptor_4M1_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78182976	78184911	.	+	.	LOC_00017464	geneID=LOC_00017464	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78194723	78259173	.	-	.	LOC_00017465	geneID=LOC_00017465	protein_coding	ALB:_Albumin_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78328424	78363043	.	-	.	LOC_00017466	geneID=LOC_00017466	protein_coding	AFP:_Alpha-fetoprotein_(Gallus_gallus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78384708	78385679	.	+	.	LOC_00017467	geneID=LOC_00017467	protein_coding	OR6B1:_Olfactory_receptor_6B1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78391983	78418895	.	+	.	LOC_00017468	geneID=LOC_00017468	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78497183	78533252	.	-	.	LOC_00017469	geneID=LOC_00017469	protein_coding	OR11L1:_Olfactory_receptor_11L1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78526025	78526975	.	-	.	LOC_00017470	geneID=LOC_00017470	protein_coding	Or5ap2:_Olfactory_receptor_5AP2_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78532311	78533243	.	-	.	LOC_00017471	geneID=LOC_00017471	protein_coding	Or5ap2:_Olfactory_receptor_5AP2_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78563208	78564179	.	+	.	LOC_00017472	geneID=LOC_00017472	protein_coding	OR10A7:_Olfactory_receptor_10A7_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78587179	78595357	.	+	.	LOC_00017473	geneID=LOC_00017473	protein_coding	OR10A7:_Olfactory_receptor_10A7_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78607570	78608497	.	-	.	LOC_00017474	geneID=LOC_00017474	protein_coding	OR10A7:_Olfactory_receptor_10A7_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78621869	78622807	.	-	.	LOC_00017475	geneID=LOC_00017475	protein_coding	OR5V1:_Olfactory_receptor_5V1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78658516	78659460	.	+	.	LOC_00017476	geneID=LOC_00017476	protein_coding	OR6M1:_Olfactory_receptor_6M1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78675537	78676534	.	-	.	LOC_00017477	geneID=LOC_00017477	protein_coding	OR5B21:_Olfactory_receptor_5B21_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	78686895	78687875	.	-	.	LOC_00017478	geneID=LOC_00017478	protein_coding	OR10A7:_Olfactory_receptor_10A7_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79029880	79729585	.	+	.	LOC_00017479	geneID=LOC_00017479	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79077727	79123806	.	+	.	LOC_00017480	geneID=LOC_00017480	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79149002	79220735	.	+	.	LOC_00017481	geneID=LOC_00017481	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79490356	79491310	.	-	.	LOC_00017482	geneID=LOC_00017482	protein_coding	OR10A5:_Olfactory_receptor_10A5_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79512658	79513620	.	-	.	LOC_00017483	geneID=LOC_00017483	protein_coding	OR5V1:_Olfactory_receptor_5V1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79535342	79536283	.	-	.	LOC_00017484	geneID=LOC_00017484	protein_coding	OR10C1:_Olfactory_receptor_10C1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79596959	79615249	.	+	.	LOC_00017485	geneID=LOC_00017485	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79626052	79649727	.	+	.	LOC_00017486	geneID=LOC_00017486	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79739009	79763149	.	+	.	LOC_00017487	geneID=LOC_00017487	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79778665	79779608	.	+	.	LOC_00017488	geneID=LOC_00017488	protein_coding	OR10C1:_Olfactory_receptor_10C1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79790191	79791147	.	-	.	LOC_00017489	geneID=LOC_00017489	protein_coding	OR10A4:_Olfactory_receptor_10A4_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79828399	79835337	.	-	.	LOC_00017490	geneID=LOC_00017490	protein_coding	OR10A4:_Olfactory_receptor_10A4_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79846478	79847422	.	-	.	LOC_00017491	geneID=LOC_00017491	protein_coding	OR10A5:_Olfactory_receptor_10A5_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79865807	79874102	.	+	.	XLOC_016973U_lncRNA	geneID=XLOC_016973U_lncRNA	lncRNA	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79897981	79899776	.	-	.	LOC_00017492	geneID=LOC_00017492	protein_coding	OR14L1:_Olfactory_receptor_14L1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79924667	79925584	.	-	.	LOC_00017493	geneID=LOC_00017493	protein_coding	OR5V1:_Olfactory_receptor_5V1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79944296	79945266	.	+	.	LOC_00017494	geneID=LOC_00017494	protein_coding	OR5V1:_Olfactory_receptor_5V1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79965832	79966802	.	+	.	LOC_00017495	geneID=LOC_00017495	protein_coding	OR5V1:_Olfactory_receptor_5V1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	79993558	79994499	.	+	.	LOC_00017496	geneID=LOC_00017496	protein_coding	OR2F1:_Olfactory_receptor_2F1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80001024	80001953	.	-	.	LOC_00017497	geneID=LOC_00017497	protein_coding	OR2B6:_Olfactory_receptor_2B6_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80016676	80017608	.	+	.	LOC_00017498	geneID=LOC_00017498	protein_coding	OR10A7:_Olfactory_receptor_10A7_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80055471	80056430	.	-	.	LOC_00017499	geneID=LOC_00017499	protein_coding	OR11L1:_Olfactory_receptor_11L1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80086348	80087311	.	-	.	LOC_00017500	geneID=LOC_00017500	protein_coding	OR10A4:_Olfactory_receptor_10A4_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80153232	80154162	.	+	.	LOC_00017501	geneID=LOC_00017501	protein_coding	OR10A7:_Olfactory_receptor_10A7_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80179816	80180768	.	-	.	LOC_00017502	geneID=LOC_00017502	protein_coding	Or5an6:_Olfactory_receptor_5AN6_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80224257	80225189	.	+	.	LOC_00017503	geneID=LOC_00017503	protein_coding	OR10A7:_Olfactory_receptor_10A7_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80237311	80238258	.	+	.	LOC_00017504	geneID=LOC_00017504	protein_coding	OR10A7:_Olfactory_receptor_10A7_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80250825	80250950	.	-	.	LOC_00017505	geneID=LOC_00017505	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80260566	80261534	.	+	.	LOC_00017506	geneID=LOC_00017506	protein_coding	OR5B21:_Olfactory_receptor_5B21_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80268823	80269761	.	+	.	LOC_00017507	geneID=LOC_00017507	protein_coding	OR5B21:_Olfactory_receptor_5B21_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80300052	80301023	.	-	.	LOC_00017508	geneID=LOC_00017508	protein_coding	OR5V1:_Olfactory_receptor_5V1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80337858	80338838	.	-	.	LOC_00017509	geneID=LOC_00017509	protein_coding	OR10A7:_Olfactory_receptor_10A7_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80351467	80388890	.	+	.	LOC_00017510	geneID=LOC_00017510	protein_coding	Or2b6:_Olfactory_receptor_2B6_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80378444	80379472	.	+	.	LOC_00017511	geneID=LOC_00017511	protein_coding	OR6C4:_Olfactory_receptor_6C4_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80395336	80396307	.	+	.	LOC_00017512	geneID=LOC_00017512	protein_coding	OR10A7:_Olfactory_receptor_10A7_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80420434	80421432	.	+	.	LOC_00017513	geneID=LOC_00017513	protein_coding	OR10A7:_Olfactory_receptor_10A7_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80426861	80427818	.	+	.	LOC_00017514	geneID=LOC_00017514	protein_coding	OR14I1:_Olfactory_receptor_14I1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80494432	80495376	.	+	.	LOC_00017515	geneID=LOC_00017515	protein_coding	Or5ar1:_Olfactory_receptor_5AR1_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80510954	80511931	.	-	.	LOC_00017516	geneID=LOC_00017516	protein_coding	OR6B1:_Olfactory_receptor_6B1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80521492	80522454	.	-	.	LOC_00017517	geneID=LOC_00017517	protein_coding	OR6B1:_Olfactory_receptor_6B1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80537845	80538804	.	+	.	LOC_00017518	geneID=LOC_00017518	protein_coding	OR10A5:_Olfactory_receptor_10A5_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80569239	80570162	.	+	.	LOC_00017519	geneID=LOC_00017519	protein_coding	OR6Y1:_Olfactory_receptor_6Y1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80575828	80581410	.	+	.	XLOC_016979U_lncRNA	geneID=XLOC_016979U_lncRNA	lncRNA	function_unknown	chr6	1268	2.4506104557	1.1356379673	0.6513305746	1.4125263325	0.4982777627
chr6	EviAnn	gene	80601212	80602177	.	+	.	LOC_00017520	geneID=LOC_00017520	protein_coding	OR9H1:_Olfactory_receptor_OR9H1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80608914	80609846	.	+	.	LOC_00017521	geneID=LOC_00017521	protein_coding	OR9H1:_Olfactory_receptor_OR9H1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80621920	80622859	.	+	.	LOC_00017522	geneID=LOC_00017522	protein_coding	OR9H1:_Olfactory_receptor_OR9H1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80636176	80637111	.	+	.	LOC_00017523	geneID=LOC_00017523	protein_coding	Olr226:_Olfactory_receptor_226_(Rattus_norvegicus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80649495	80650463	.	+	.	LOC_00017524	geneID=LOC_00017524	protein_coding	Or6b9:_Olfactory_receptor_6B9_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80700179	80701129	.	+	.	LOC_00017525	geneID=LOC_00017525	protein_coding	OR6B1:_Olfactory_receptor_6B1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80732733	80733677	.	+	.	LOC_00017526	geneID=LOC_00017526	protein_coding	OR6Q1:_Olfactory_receptor_6Q1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80749802	80750731	.	+	.	LOC_00017527	geneID=LOC_00017527	protein_coding	OR5V1:_Olfactory_receptor_5V1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80769476	80770459	.	-	.	LOC_00017528	geneID=LOC_00017528	protein_coding	OR12D1:_Olfactory_receptor_12D1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80783785	80784726	.	-	.	LOC_00017529	geneID=LOC_00017529	protein_coding	OR12D1:_Olfactory_receptor_12D1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80872153	80886071	.	-	.	LOC_00017530	geneID=LOC_00017530	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80957135	80993994	.	-	.	LOC_00017531	geneID=LOC_00017531	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80979010	80979951	.	-	.	LOC_00017532	geneID=LOC_00017532	protein_coding	OR12D1:_Olfactory_receptor_12D1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	80995482	80996423	.	-	.	LOC_00017533	geneID=LOC_00017533	protein_coding	OR12D1:_Olfactory_receptor_12D1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81003933	81004874	.	-	.	LOC_00017534	geneID=LOC_00017534	protein_coding	OR12D1:_Olfactory_receptor_12D1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81033997	81034950	.	-	.	LOC_00017535	geneID=LOC_00017535	protein_coding	OR8U9:_Olfactory_receptor_8U9_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81269726	81270673	.	-	.	LOC_00017536	geneID=LOC_00017536	protein_coding	OR11A1:_Olfactory_receptor_11A1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81289631	81290593	.	-	.	LOC_00017537	geneID=LOC_00017537	protein_coding	OR5V1:_Olfactory_receptor_5V1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81301607	81302620	.	-	.	LOC_00017538	geneID=LOC_00017538	protein_coding	OR5G3:_Olfactory_receptor_5G3_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81345700	81358484	.	-	.	LOC_00017539	geneID=LOC_00017539	protein_coding	Or1m1:_Olfactory_receptor_1M1_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81392074	81393030	.	-	.	LOC_00017540	geneID=LOC_00017540	protein_coding	Or5ap2:_Olfactory_receptor_5AP2_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81407898	81408866	.	-	.	LOC_00017541	geneID=LOC_00017541	protein_coding	OR11A1:_Olfactory_receptor_11A1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81421975	81422942	.	+	.	LOC_00017542	geneID=LOC_00017542	protein_coding	OR6C3:_Olfactory_receptor_6C3_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81431670	81432623	.	+	.	LOC_00017543	geneID=LOC_00017543	protein_coding	OR11A1:_Olfactory_receptor_11A1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81440960	81441913	.	+	.	LOC_00017544	geneID=LOC_00017544	protein_coding	OR11A1:_Olfactory_receptor_11A1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81494906	81495838	.	-	.	LOC_00017545	geneID=LOC_00017545	protein_coding	OR13H1:_Olfactory_receptor_13H1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81653373	81654422	.	+	.	LOC_00017546	geneID=LOC_00017546	protein_coding	OR10A7:_Olfactory_receptor_10A7_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81685924	81686865	.	+	.	LOC_00017547	geneID=LOC_00017547	protein_coding	OR6F1:_Olfactory_receptor_6F1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81711720	81715300	.	-	.	LOC_00017548	geneID=LOC_00017548	protein_coding	OR10R2:_Olfactory_receptor_10R2_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81759910	81760848	.	-	.	LOC_00017549	geneID=LOC_00017549	protein_coding	Olr287:_Olfactory_receptor_287_(Rattus_norvegicus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81806945	81807869	.	+	.	LOC_00017550	geneID=LOC_00017550	protein_coding	OR6F1:_Olfactory_receptor_6F1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81820578	81821558	.	+	.	LOC_00017551	geneID=LOC_00017551	protein_coding	Olr287:_Olfactory_receptor_287_(Rattus_norvegicus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81839383	81840354	.	+	.	LOC_00017552	geneID=LOC_00017552	protein_coding	Or6b9:_Olfactory_receptor_6B9_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81856877	81857830	.	+	.	LOC_00017553	geneID=LOC_00017553	protein_coding	Or6b9:_Olfactory_receptor_6B9_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81890096	81891040	.	-	.	LOC_00017554	geneID=LOC_00017554	protein_coding	OR13G1:_Olfactory_receptor_13G1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81918924	81919859	.	-	.	LOC_00017555	geneID=LOC_00017555	protein_coding	OR13G1:_Olfactory_receptor_13G1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	81938135	81939073	.	-	.	LOC_00017556	geneID=LOC_00017556	protein_coding	OR13A1:_Olfactory_receptor_13A1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	82047563	82048562	.	-	.	LOC_00017557	geneID=LOC_00017557	protein_coding	OR13A1:_Olfactory_receptor_13A1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	82067638	82068567	.	+	.	LOC_00017558	geneID=LOC_00017558	protein_coding	OR13G1:_Olfactory_receptor_13G1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chr6	EviAnn	gene	82139381	82145383	.	-	.	LOC_00017559	geneID=LOC_00017559	protein_coding	Or5an6:_Olfactory_receptor_5AN6_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
