Chromosome	Source	Type	Start	Stop	Score	Strand	Phase	Name	GeneID	BioType	Function	Chr	length	TPM_SRR6344890	TPM_SRR6344891	TPM_SRR6344901	Fmean	log_2
chrZ	EviAnn	gene	1289485	1294029	.	-	.	XLOC_020168U_lncRNA	geneID=XLOC_020168U_lncRNA	lncRNA	function_unknown	chrZ	4087	5.6626690974	1.0326823574	5.3025981678	3.9993165409	1.9997534732
chrZ	EviAnn	gene	1418261	1434043	.	+	.	LOC_00019043	geneID=LOC_00019043	protein_coding	ccdc124:_Coiled-coil_domain-containing_protein_124_(Xenopus_tropicalis)	chrZ	3319	31.1233117084	51.9782805013	56.8879597367	46.6631839821	5.5442128454
chrZ	EviAnn	gene	1476095	1476142	.	+	.	LOC_00019044	geneID=LOC_00019044	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	1491550	1536288	.	+	.	LOC_00019045	geneID=LOC_00019045	protein_coding	KCNN2:_Small_conductance_calcium-activated_potassium_channel_protein_2_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	1551244	1558834	.	+	.	LOC_00019046	geneID=LOC_00019046	protein_coding	Marveld2:_MARVEL_domain-containing_protein_2_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	1562820	1589938	.	+	.	LOC_00019047	geneID=LOC_00019047	protein_coding	OCLN:_Occludin_(Gallus_gallus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	1597416	1626073	.	-	.	LOC_00019048	geneID=LOC_00019048	protein_coding	Nr2f6:_Nuclear_receptor_subfamily_2_group_F_member_6_(Mus_musculus)	chrZ	1678	3.1957560061	2.3056367075	2.8307304798	2.7773743978	1.4737216696
chrZ	EviAnn	gene	1674750	1685290	.	+	.	LOC_00019049	geneID=LOC_00019049	protein_coding	BABAM1:_BRISC_and_BRCA1-A_complex_member_1_(Bos_taurus)	chrZ	1545	46.3999168413	56.6840682785	60.5274761203	54.5371537467	5.7691675039
chrZ	EviAnn	gene	1686599	1706362	.	+	.	LOC_00019050	geneID=LOC_00019050	protein_coding	ANKLE1:_Ankyrin_repeat_and_LEM_domain-containing_protein_1_(Homo_sapiens)	chrZ	7012	3.09927981	8.0254283984	5.2922286628	5.4723122904	2.4521505634
chrZ	EviAnn	gene	1712777	1716981	.	-	.	LOC_00019051	geneID=LOC_00019051	protein_coding	ABHD8:_Protein_ABHD8_(Bos_taurus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	1761755	1797569	.	-	.	LOC_00019052	geneID=LOC_00019052	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	1851952	1857691	.	-	.	LOC_00019053	geneID=LOC_00019053	protein_coding	CCL14:_C-C_motif_chemokine_14_(Homo_sapiens)	chrZ	615	111.9764461355	46.323359942	139.0233876603	99.1077312459	6.6309256992
chrZ	EviAnn	gene	1867747	1887941	.	-	.	LOC_00019054	geneID=LOC_00019054	protein_coding	SLC1A7:_Excitatory_amino_acid_transporter_5_(Homo_sapiens)	chrZ	1642	5.5003306143	4.3910750249	5.2431869141	5.0448641844	2.3348154303
chrZ	EviAnn	gene	1889532	1895591	.	+	.	LOC_00019055	geneID=LOC_00019055	protein_coding	POLE4:_DNA_polymerase_epsilon_subunit_4_(Homo_sapiens)	chrZ	3029	13.7903221418	15.4433856525	15.6816300596	14.9717792846	3.90417378
chrZ	EviAnn	gene	1919111	1925380	.	+	.	LOC_00019056	geneID=LOC_00019056	protein_coding	Bmp2:_Bone_morphogenetic_protein_2_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	1929659	1934705	.	-	.	LOC_00019057	geneID=LOC_00019057	protein_coding	Kcnv2:_Potassium_voltage-gated_channel_subfamily_V_member_2_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	1937449	1952408	.	-	.	LOC_00019058	geneID=LOC_00019058	protein_coding	Lrp2:_Low-density_lipoprotein_receptor-related_protein_2_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	1955826	1963227	.	-	.	LOC_00019059	geneID=LOC_00019059	protein_coding	NDUFA7:_NADH_dehydrogenase_[ubiquinone]_1_alpha_subcomplex_subunit_7_(Bos_taurus)	chrZ	587	24.5213312553	54.2251331518	40.9654200756	39.9039614943	5.318460073
chrZ	EviAnn	gene	1963537	1965259	.	+	.	LOC_00019060	geneID=LOC_00019060	protein_coding	Rps28:_Small_ribosomal_subunit_protein_eS28_(Rattus_norvegicus)	chrZ	1041	781.367271476	909.3557218195	568.9350180955	753.2193371303	9.556926228
chrZ	EviAnn	gene	1970362	1974494	.	+	.	XLOC_020033U_lncRNA	geneID=XLOC_020033U_lncRNA	lncRNA	function_unknown	chrZ	1026	4.1262531381	3.5994163698	4.9189460079	4.2148718386	2.0754887639
chrZ	EviAnn	gene	1972093	1975140	.	-	.	LOC_00019061	geneID=LOC_00019061	protein_coding	KANK3:_KN_motif_and_ankyrin_repeat_domain-containing_protein_3_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	2038947	2072440	.	+	.	LOC_00019062	geneID=LOC_00019062	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	2105840	2179646	.	+	.	LOC_00019063	geneID=LOC_00019063	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	2172498	2176300	.	+	.	LOC_00019064	geneID=LOC_00019064	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	2206174	2261761	.	+	.	LOC_00019065	geneID=LOC_00019065	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	2286923	2303655	.	-	.	LOC_00019066	geneID=LOC_00019066	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	2332305	2346835	.	-	.	LOC_00019067	geneID=LOC_00019067	protein_coding	HSD11B1L:_Hydroxysteroid_11-beta-dehydrogenase_1-like_protein_(Gallus_gallus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	2348852	2359172	.	+	.	LOC_00019068	geneID=LOC_00019068	protein_coding	micos13:_MICOS_complex_subunit_MIC13_(Danio_rerio)	chrZ	6370	3.0571843502	5.3281694753	2.9361051996	3.773819675	1.9160254881
chrZ	EviAnn	gene	2377013	2415862	.	-	.	LOC_00019069	geneID=LOC_00019069	protein_coding	SAFB:_Scaffold_attachment_factor_B1_(Pongo_abelii)	chrZ	32642	26.726015378	19.1954905586	33.232443693	26.3846498765	4.721626934
chrZ	EviAnn	gene	2429432	2466096	.	+	.	LOC_00019070	geneID=LOC_00019070	protein_coding	SAFB:_Scaffold_attachment_factor_B1_(Homo_sapiens)	chrZ	3250	172.815099121	169.5263405876	194.5659045573	178.9691147553	7.4835668285
chrZ	EviAnn	gene	2469097	2477356	.	+	.	XLOC_020037U_lncRNA	geneID=XLOC_020037U_lncRNA	lncRNA	function_unknown	chrZ	5814	6.4078284027	5.7772145094	15.1653318099	9.116791574	3.1885261934
chrZ	EviAnn	gene	2482323	2504164	.	+	.	LOC_00019071	geneID=LOC_00019071	protein_coding	TINCR:_Ubiquitin_domain-containing_protein_TINCR_(Homo_sapiens)	chrZ	5710	4.7945471665	3.3877919397	7.3828276686	5.1883889249	2.375286629
chrZ	EviAnn	gene	2499404	2504160	.	+	.	XLOC_020038U_lncRNA	geneID=XLOC_020038U_lncRNA	lncRNA	function_unknown	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	2756120	2756779	.	+	.	LOC_00019072	geneID=LOC_00019072	protein_coding	Rnf167:_E3_ubiquitin-protein_ligase_RNF167_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	2780865	2781776	.	+	.	LOC_00019073	geneID=LOC_00019073	protein_coding	RNF13:_E3_ubiquitin-protein_ligase_RNF13_(Pongo_abelii)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	2793692	2794753	.	+	.	LOC_00019074	geneID=LOC_00019074	protein_coding	Rnf167:_E3_ubiquitin-protein_ligase_RNF167_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	3144998	3334024	.	+	.	LOC_00019075	geneID=LOC_00019075	protein_coding	PTPRS:_Receptor-type_tyrosine-protein_phosphatase_S_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	3368876	3559036	.	-	.	LOC_00019076	geneID=LOC_00019076	protein_coding	KDM4B:_Lysine-specific_demethylase_4B_(Homo_sapiens)	chrZ	23473	29.3862772799	21.4942404536	35.1345291393	28.6716822909	4.8415546511
chrZ	EviAnn	gene	3494828	3522371	.	-	.	LOC_00019077	geneID=LOC_00019077	protein_coding	function_unknown	chrZ	25833	1.6934361387	0.9734672538	1.6318641268	1.4329225064	0.5189605896
chrZ	EviAnn	gene	3561646	3611573	.	-	.	LOC_00019078	geneID=LOC_00019078	protein_coding	UHRF1:_E3_ubiquitin-protein_ligase_UHRF1_(Homo_sapiens)	chrZ	4069	1.8727855236	1.6423134902	2.1887898186	1.9012962775	0.9269833635
chrZ	EviAnn	gene	3625485	3629811	.	+	.	LOC_00019079	geneID=LOC_00019079	protein_coding	ARRDC5:_Arrestin_domain-containing_protein_5_(Bos_taurus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	3644874	3667296	.	+	.	LOC_00019080	geneID=LOC_00019080	protein_coding	Plin3:_Perilipin-3_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	3671224	3686567	.	+	.	LOC_00019081	geneID=LOC_00019081	protein_coding	TICAM1:_TIR_domain-containing_adapter_molecule_1_(Homo_sapiens)	chrZ	10546	1.0972562394	0.7003605529	1.2104620652	1.0026929525	0.0038798874
chrZ	EviAnn	gene	3674090	3686572	.	-	.	LOC_00019082	geneID=LOC_00019082	protein_coding	FEM1A:_Protein_fem-1_homolog_A_(Homo_sapiens)	chrZ	12483	16.5502317648	21.0893397477	21.1185691621	19.5860468915	4.2917543386
chrZ	EviAnn	gene	3770631	3850622	.	+	.	LOC_00019083	geneID=LOC_00019083	protein_coding	dpp9:_Dipeptidyl_peptidase_9_(Danio_rerio)	chrZ	7316	45.2132664795	40.4308105562	68.0096927003	51.2179232453	5.6785768514
chrZ	EviAnn	gene	3858539	3866550	.	+	.	LOC_00019084	geneID=LOC_00019084	protein_coding	EBI3:_Interleukin-27_subunit_beta_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	3869809	3890003	.	+	.	LOC_00019085	geneID=LOC_00019085	protein_coding	YJU2:_Splicing_factor_YJU2_(Homo_sapiens)	chrZ	6854	21.2067979344	19.7563530537	21.5269639562	20.8300383148	4.380593588
chrZ	EviAnn	gene	3931645	3953285	.	+	.	LOC_00019086	geneID=LOC_00019086	protein_coding	SHF:_SH2_domain-containing_adapter_protein_F_(Homo_sapiens)	chrZ	921	2.1451140092	1.7184742649	0.9670125702	1.6102002815	0.6872401462
chrZ	EviAnn	gene	3981417	4004025	.	+	.	LOC_00019087	geneID=LOC_00019087	protein_coding	FSD1:_Fibronectin_type_III_and_SPRY_domain-containing_protein_1_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	4008859	4039365	.	-	.	LOC_00019088	geneID=LOC_00019088	protein_coding	Stap2:_Signal-transducing_adaptor_protein_2_(Mus_musculus)	chrZ	3126	2.8891691838	0.8438445287	6.4578868895	3.3969668673	1.7642471468
chrZ	EviAnn	gene	4045011	4072523	.	+	.	LOC_00019089	geneID=LOC_00019089	protein_coding	Mpnd:_MPN_domain-containing_protein_(Mus_musculus)	chrZ	4304	1.9016811628	1.0623343853	2.6210893691	1.8617016391	0.8966218815
chrZ	EviAnn	gene	4072386	4136353	.	-	.	LOC_00019090	geneID=LOC_00019090	protein_coding	SH3GL1:_Endophilin-A2_(Gallus_gallus)	chrZ	13333	43.2678167505	35.2558535222	67.9558963377	48.8265222034	5.6095931168
chrZ	EviAnn	gene	4102949	4136268	.	-	.	LOC_00019091	geneID=LOC_00019091	protein_coding	function_unknown	chrZ	32310	18.5361865205	8.1805438338	27.9598919882	18.2255407808	4.1878897171
chrZ	EviAnn	gene	4141279	4180144	.	+	.	LOC_00019092	geneID=LOC_00019092	protein_coding	CHAF1A:_Chromatin_assembly_factor_1_subunit_A_(Gallus_gallus)	chrZ	3461	31.4773146064	29.8769238574	36.1977308656	32.5173231098	5.0231365917
chrZ	EviAnn	gene	4181098	4209063	.	-	.	LOC_00019093	geneID=LOC_00019093	protein_coding	Ubxn6:_UBX_domain-containing_protein_6_(Mus_musculus)	chrZ	2878	38.5401792409	39.4731588109	47.6564492316	41.8899290945	5.3885315371
chrZ	EviAnn	gene	4211500	4243641	.	+	.	LOC_00019094	geneID=LOC_00019094	protein_coding	HDGFL2:_Hepatoma-derived_growth_factor-related_protein_2_(Homo_sapiens)	chrZ	4856	33.4777124455	42.3346512649	35.1527788227	36.9883808444	5.2090002432
chrZ	EviAnn	gene	4239023	4242634	.	+	.	LOC_00019095	geneID=LOC_00019095	protein_coding	function_unknown	chrZ	3612	3.5162256808	2.1909119574	2.7122935629	2.806477067	1.4887602704
chrZ	EviAnn	gene	4251744	4258810	.	-	.	LOC_00019096	geneID=LOC_00019096	protein_coding	Plin3:_Perilipin-3_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	4268037	4279085	.	-	.	XLOC_020190U_lncRNA	geneID=XLOC_020190U_lncRNA	lncRNA	function_unknown	chrZ	8070	3.1825836472	2.6149769484	7.6149543775	4.4708383244	2.1605453757
chrZ	EviAnn	gene	4288989	4310427	.	-	.	LOC_00019097	geneID=LOC_00019097	protein_coding	PLIN3:_Perilipin-3_(Sus_scrofa)	chrZ	2898	184.5537195487	190.3602607691	221.2716961985	198.7285588388	7.6346554038
chrZ	EviAnn	gene	4319587	4338356	.	-	.	LOC_00019098	geneID=LOC_00019098	protein_coding	PLIN3:_Perilipin-3_(Sus_scrofa)	chrZ	2894	1.7554398285	1.3368550087	3.2826300933	2.1249749768	1.0874458525
chrZ	EviAnn	gene	4346844	4355362	.	-	.	LOC_00019099	geneID=LOC_00019099	protein_coding	Phospholipase_A2_inhibitor_(Gloydius_brevicaudus_siniticus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	4392126	4437478	.	-	.	LOC_00019100	geneID=LOC_00019100	protein_coding	Sema6b:_Semaphorin-6B_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	4691245	4693512	.	+	.	LOC_00019101	geneID=LOC_00019101	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	4723893	4728895	.	-	.	XLOC_020192U_lncRNA	geneID=XLOC_020192U_lncRNA	lncRNA	function_unknown	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	4724045	4760644	.	-	.	LOC_00019102	geneID=LOC_00019102	protein_coding	MYDGF:_Myeloid-derived_growth_factor_(Bos_taurus)	chrZ	3088	11.1505042703	12.699532238	13.651536913	12.5005244738	3.643916721
chrZ	EviAnn	gene	4728040	4747441	.	+	.	LOC_00019103	geneID=LOC_00019103	protein_coding	TNFAIP8L1:_Tumor_necrosis_factor_alpha-induced_protein_8-like_protein_1_(Gallus_gallus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	4764422	4777613	.	-	.	LOC_00019104	geneID=LOC_00019104	protein_coding	CTSV:_Cathepsin_L2_(Homo_sapiens)	chrZ	1654	0.6825531189	1.1695460687	1.9743660518	1.2754884131	0.3510497932
chrZ	EviAnn	gene	4792756	4810201	.	+	.	LOC_00019105	geneID=LOC_00019105	protein_coding	CTSV:_Cathepsin_L2_(Homo_sapiens)	chrZ	2680	12.7427318925	6.2993623802	16.5052447765	11.8491130164	3.5667071629
chrZ	EviAnn	gene	4817568	4826991	.	-	.	LOC_00019106	geneID=LOC_00019106	protein_coding	CTSL:_Procathepsin_L_(Chlorocebus_aethiops)	chrZ	1018	2.2179623941	2.9367115877	8.7487090098	4.6344609972	2.2124015585
chrZ	EviAnn	gene	4861191	4872883	.	+	.	LOC_00019107	geneID=LOC_00019107	protein_coding	CTSL:_Procathepsin_L_(Sus_scrofa)	chrZ	2761	1187.9251140485	893.680684574	999.1099624935	1026.9052537054	10.0040873638
chrZ	EviAnn	gene	4881673	4886229	.	+	.	XLOC_020052U_lncRNA	geneID=XLOC_020052U_lncRNA	lncRNA	function_unknown	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	4964663	4984942	.	+	.	LOC_00019108	geneID=LOC_00019108	protein_coding	LOX:_Protein-lysine_6-oxidase_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	4990790	5012390	.	-	.	LOC_00019109	geneID=LOC_00019109	protein_coding	DAPK3:_Death-associated_protein_kinase_3_(Homo_sapiens)	chrZ	5631	3.8593766698	3.9974643175	5.0612314812	4.3060241561	2.1063564128
chrZ	EviAnn	gene	4999454	5647243	.	-	.	LOC_00019110	geneID=LOC_00019110	protein_coding	REEP6:_Receptor_expression-enhancing_protein_6_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	5018999	5041956	.	-	.	LOC_00019111	geneID=LOC_00019111	protein_coding	EEF2:_Elongation_factor_2_(Pongo_abelii)	chrZ	3502	710.6666281377	1070.6097942042	656.7315931431	812.669338495	9.6665246531
chrZ	EviAnn	gene	5040220	5052457	.	-	.	LOC_00019113	geneID=LOC_00019113	protein_coding	function_unknown	chrZ	9778	0.8947951681	0.6654445072	1.6091492668	1.0564629807	0.079242215
chrZ	EviAnn	gene	5040220	5096499	.	-	.	LOC_00019112	geneID=LOC_00019112	protein_coding	PIAS4:_E3_SUMO-protein_ligase_PIAS4_(Homo_sapiens)	chrZ	16747	6.2018715584	4.1163206732	7.6225789335	5.980257055	2.5802074985
chrZ	EviAnn	gene	5114815	5190163	.	-	.	LOC_00019114	geneID=LOC_00019114	protein_coding	ZBTB7A:_Zinc_finger_and_BTB_domain-containing_protein_7A_(Gallus_gallus)	chrZ	30351	30.4544155205	26.8789018411	36.2886991248	31.2073388288	4.9638134332
chrZ	EviAnn	gene	5154658	5154759	.	-	.	LOC_00019115	geneID=LOC_00019115	protein_coding	function_unknown	chrZ	102	13.8350840512	8.6204509696	20.373627583	14.2763875346	3.8355590641
chrZ	EviAnn	gene	5208245	5237711	.	-	.	LOC_00019116	geneID=LOC_00019116	protein_coding	MAP2K2:_Dual_specificity_mitogen-activated_protein_kinase_kinase_2_(Gallus_gallus)	chrZ	6692	15.8578345347	19.5513682959	25.4639900036	20.2910642781	4.3427726322
chrZ	EviAnn	gene	5249354	5272594	.	+	.	LOC_00019117	geneID=LOC_00019117	protein_coding	CREB3L3:_Cyclic_AMP-responsive_element-binding_protein_3-like_protein_3_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	5271048	5290651	.	-	.	LOC_00019118	geneID=LOC_00019118	protein_coding	SIRT6:_NAD-dependent_protein_deacylase_sirtuin-6_(Castor_canadensis)	chrZ	4406	11.0818834847	10.5370632641	11.9261225726	11.1816897738	3.4830663192
chrZ	EviAnn	gene	5298237	5339956	.	+	.	LOC_00019119	geneID=LOC_00019119	protein_coding	Ankrd24:_Ankyrin_repeat_domain-containing_protein_24_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	5487995	5533167	.	-	.	LOC_00019120	geneID=LOC_00019120	protein_coding	ELAVL1:_ELAV-like_protein_1_(Homo_sapiens)	chrZ	18789	4.4913767991	3.3881689457	5.0087123489	4.2960860312	2.1030228843
chrZ	EviAnn	gene	5488984	5524124	.	-	.	LOC_00019121	geneID=LOC_00019121	protein_coding	function_unknown	chrZ	32362	1.2907386987	0.97269757	1.4218927494	1.228443006	0.296830925
chrZ	EviAnn	gene	5545493	5593502	.	+	.	LOC_00019122	geneID=LOC_00019122	protein_coding	ZFR2:_Zinc_finger_RNA-binding_protein_2_(Homo_sapiens)	chrZ	11787	12.7864487673	10.5929084452	16.2452697122	13.2082089749	3.7233629462
chrZ	EviAnn	gene	5593556	5616351	.	+	.	LOC_00019123	geneID=LOC_00019123	protein_coding	RX1:_Retinal_homeobox_protein_Rx1_(Gallus_gallus)	chrZ	11454	6.5790934006	2.8250152575	5.2874160337	4.8971748972	2.2919497212
chrZ	EviAnn	gene	5652129	5679288	.	+	.	LOC_00019124	geneID=LOC_00019124	protein_coding	PCSK4:_Proprotein_convertase_subtilisin/kexin_type_4_(Homo_sapiens)	chrZ	2609	9.1951076063	3.7746275154	4.4377315077	5.8024888765	2.5366718519
chrZ	EviAnn	gene	5682907	5683158	.	-	.	LOC_00019125	geneID=LOC_00019125	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	5689921	5756471	.	-	.	LOC_00019126	geneID=LOC_00019126	protein_coding	CERS4:_Ceramide_synthase_4_(Bos_taurus)	chrZ	2525	4.3592843054	1.4625747308	3.1744820573	2.9987803645	1.5843758608
chrZ	EviAnn	gene	5802352	5947010	.	+	.	LOC_00019127	geneID=LOC_00019127	protein_coding	Fbn2:_Fibrillin-2_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	5960731	5960985	.	-	.	LOC_00019128	geneID=LOC_00019128	protein_coding	Ctxn1:_Cortexin-1_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	5986649	6010488	.	-	.	LOC_00019129	geneID=LOC_00019129	protein_coding	TIMM44:_Mitochondrial_import_inner_membrane_translocase_subunit_TIM44_(Homo_sapiens)	chrZ	3117	22.093524021	30.691792326	24.0012706079	25.5955289849	4.6778199178
chrZ	EviAnn	gene	6014919	6041985	.	-	.	LOC_00019130	geneID=LOC_00019130	protein_coding	Hnrnpm:_Heterogeneous_nuclear_ribonucleoprotein_M_(Mus_musculus)	chrZ	7336	34.4715376665	48.0634794927	45.2836326738	42.606216611	5.4129920422
chrZ	EviAnn	gene	6042244	6058538	.	-	.	LOC_00019131	geneID=LOC_00019131	protein_coding	marchf2:_E3_ubiquitin-protein_ligase_MARCHF2_(Xenopus_laevis)	chrZ	5269	22.3903072161	26.4336500713	24.2276199276	24.3505257383	4.6058810159
chrZ	EviAnn	gene	6061616	6079486	.	-	.	LOC_00019132	geneID=LOC_00019132	protein_coding	Ras-related_protein_Rab-11B_(Diplobatis_ommata)	chrZ	4663	40.7344276123	58.1539356767	72.6424902841	57.176951191	5.837361789
chrZ	EviAnn	gene	6095539	6114990	.	-	.	LOC_00019133	geneID=LOC_00019133	protein_coding	ANGPTL4:_Angiopoietin-related_protein_4_(Sus_scrofa)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	6128312	6150008	.	-	.	LOC_00019134	geneID=LOC_00019134	protein_coding	function_unknown	chrZ	17937	1.604953052	1.6765111871	1.6054338702	1.6289660364	0.7039565243
chrZ	EviAnn	gene	6128362	6154156	.	-	.	LOC_00019135	geneID=LOC_00019135	protein_coding	ANP32B:_Acidic_leucine-rich_nuclear_phosphoprotein_32_family_member_B_(Gallus_gallus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	6179036	6194627	.	+	.	LOC_00019136	geneID=LOC_00019136	protein_coding	acer1:_Alkaline_ceramidase_1_(Danio_rerio)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	6209906	6243988	.	-	.	LOC_00019137	geneID=LOC_00019137	protein_coding	rfx2:_DNA-binding_protein_RFX2_(Xenopus_tropicalis)	chrZ	2811	2.5101006283	0.8132848087	2.1122224053	1.8118692808	0.8574788744
chrZ	EviAnn	gene	6218392	6218457	.	+	.	LOC_00019138	geneID=LOC_00019138	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	6275370	6318338	.	-	.	LOC_00019139	geneID=LOC_00019139	protein_coding	ACSBG2:_Long-chain-fatty-acid--CoA_ligase_ACSBG2_(Gallus_gallus)	chrZ	4110	4.1888999011	2.8667718699	2.311418854	3.1223635417	1.6426385223
chrZ	EviAnn	gene	6328384	6354180	.	-	.	LOC_00019140	geneID=LOC_00019140	protein_coding	MLLT1:_Protein_ENL_(Homo_sapiens)	chrZ	3736	7.6300340415	14.4978633651	12.5551155601	11.5610043222	3.5311948273
chrZ	EviAnn	gene	6355051	6370688	.	-	.	LOC_00019141	geneID=LOC_00019141	protein_coding	dus3l:_tRNA-dihydrouridine(47)_synthase_[NAD(P)(+)]-like_(Xenopus_laevis)	chrZ	3848	45.8412998059	40.7652344604	49.7616928529	45.4560757064	5.5064012343
chrZ	EviAnn	gene	6370775	6404755	.	-	.	LOC_00019142	geneID=LOC_00019142	protein_coding	dus3l:_tRNA-dihydrouridine(47)_synthase_[NAD(P)(+)]-like_(Xenopus_laevis)	chrZ	12717	11.0524011868	11.7265790212	13.0729575432	11.9506459171	3.579016691
chrZ	EviAnn	gene	6381687	6384680	.	+	.	XLOC_020061U_lncRNA	geneID=XLOC_020061U_lncRNA	lncRNA	function_unknown	chrZ	1836	22.9047502626	19.7312544415	29.1051822614	23.9137289885	4.5797672092
chrZ	EviAnn	gene	6514206	6521767	.	+	.	LOC_00019143	geneID=LOC_00019143	protein_coding	Nrtn:_Neurturin_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	6540524	6555932	.	-	.	LOC_00019144	geneID=LOC_00019144	protein_coding	FUT3:_3-galactosyl-N-acetylglucosaminide_4-alpha-L-fucosyltransferase_FUT3_(Pan_troglodytes)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	6564346	6565446	.	-	.	LOC_00019145	geneID=LOC_00019145	protein_coding	FUT3:_3-galactosyl-N-acetylglucosaminide_4-alpha-L-fucosyltransferase_FUT3_(Pan_troglodytes)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	6642438	6654683	.	-	.	LOC_00019146	geneID=LOC_00019146	protein_coding	RSPH3:_Radial_spoke_head_protein_3_homolog_(Homo_sapiens)	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	6662060	6688327	.	+	.	LOC_00019147	geneID=LOC_00019147	protein_coding	ATCAY:_Caytaxin_(Homo_sapiens)	chrZ	1509	1.496279468	0.9323111983	2.5575527951	1.6620478205	0.732961892
chrZ	EviAnn	gene	6676220	6681896	.	+	.	LOC_00019148	geneID=LOC_00019148	protein_coding	function_unknown	NA	NA	NA	NA	NA	NA	NA
chrZ	EviAnn	gene	6701369	6719731	.	+	.	LOC_00019149	geneID=LOC_00019149	protein_coding	NMRK2:_Nicotinamide_riboside_kinase_2_(Homo_sapiens)	chrZ	1185	1.4290415931	1.9292351031	0.7515768584	1.3699511849	0.4541244869
chrZ	EviAnn	gene	6803110	6814960	.	-	.	LOC_00019150	geneID=LOC_00019150	protein_coding	Vmn2r26:_Vomeronasal_type-2_receptor_26_(Mus_musculus)	NA	NA	NA	NA	NA	NA	NA
