"Chromosome","Source","Type","Start","Stop","Score","Strand","Phase","Name","GeneID","BioType","Function","Length","rna_30","rna_35","rna_L007","Fmean","value"
"chr8","EviAnn","gene",43767474,43785617,".","-",".","LOC_00014894","geneID=LOC_00014894","protein_coding","Fbln7:_Fibulin-7_(Mus_musculus)",1161,66.9897,62.2739,32.9063,54.0566333333333,5.75639975798914
"chr8","EviAnn","gene",44155104,44157851,".","-",".","LOC_00014895","geneID=LOC_00014895","protein_coding","CEBPA:_CCAAT/enhancer-binding_protein_alpha_(Homo_sapiens)",948,0,21.1065,0,7.0355,2.81465295677914
"chr8","EviAnn","gene",44185794,44248600,".","+",".","LOC_00014896","geneID=LOC_00014896","protein_coding","function_unknown",549,37.346,98.1919,21.5942,52.3773666666667,5.7108716232196
"chr8","EviAnn","gene",44185816,44248578,".","+",".","LOC_00014897","geneID=LOC_00014897","protein_coding","Cebpg:_CCAAT/enhancer-binding_protein_gamma_(Rattus_norvegicus)",453,165.802,58.4924,57.6335,93.9759666666667,6.55421994525178
"chr8","EviAnn","gene",44202719,44457253,".","-",".","LOC_00014898","geneID=LOC_00014898","protein_coding","PEPD:_Xaa-Pro_dipeptidase_(Homo_sapiens)",967.933,65.3063,60.6837,62.6435,62.8778333333333,5.97447960044332
"chr8","EviAnn","gene",44248716,44457232,".","-",".","LOC_00014899","geneID=LOC_00014899","protein_coding","function_unknown",231,110.709,0,0,36.903,5.20566619868506
"chr8","EviAnn","gene",45524060,45556833,".","+",".","LOC_00014902","geneID=LOC_00014902","protein_coding","LSM14A:_Protein_LSM14_homolog_A_(Pongo_abelii)",1038,10.9222,21.2877,4.69814,12.30268,3.62090071952104
"chr8","EviAnn","gene",45564810,45590160,".","+",".","LOC_00014903","geneID=LOC_00014903","protein_coding","PDCD2L:_Programmed_cell_death_protein_2-like_(Gallus_gallus)",1449,29.6766,63.9216,60.5137,51.3706333333333,5.68287195524202
"chr8","EviAnn","gene",45590666,45611076,".","+",".","LOC_00014905","geneID=LOC_00014905","protein_coding","UBA2:_SUMO-activating_enzyme_subunit_2_(Homo_sapiens)",1905,2.73599,0,0,0.911996666666667,-0.132899543515172
"chr8","EviAnn","gene",45670780,45774770,".","+",".","LOC_00014906","geneID=LOC_00014906","protein_coding","wtip:_Wilms_tumor_protein_1-interacting_protein_homolog_(Xenopus_laevis)",1722,0,13.1539,2.62363,5.25917666666667,2.39483696075527
"chr8","EviAnn","gene",45804598,45842265,".","-",".","LOC_00014907","geneID=LOC_00014907","protein_coding","GPI:_Glucose-6-phosphate_isomerase_(Homo_sapiens)",1316.25,0,2.73718,0,0.912393333333333,-0.132272189668787
"chr8","EviAnn","gene",45875213,45983806,".","+",".","LOC_00014908","geneID=LOC_00014908","protein_coding","GARRE1:_Granule_associated_Rac_and_RHOG_effector_protein_1_(Homo_sapiens)",3159,0,1.36238,1.36104,0.907806666666667,-0.139543011842198
"chr8","EviAnn","gene",45990843,46034222,".","+",".","LOC_00014910","geneID=LOC_00014910","protein_coding","KATNB1:_Katanin_p80_WD40_repeat-containing_subunit_B1_(Gallus_gallus)",1965,2.64466,4.54587,0,2.39684333333333,1.26113561211189
"chr8","EviAnn","gene",46143293,46177492,".","-",".","LOC_00014911","geneID=LOC_00014911","protein_coding","CNGB1:_Cyclic_nucleotide-gated_channel_beta-1_(Bos_taurus)",2510.25,0,3.35655,0,1.11885,0.16201663259515
"chr8","EviAnn","gene",46265859,46275313,".","+",".","LOC_00014912","geneID=LOC_00014912","protein_coding","SPMIP8:_Sperm_microtubule_inner_protein_8_(Bos_taurus)",651,0,25.7464,0,8.58213333333333,3.10133631519076
"chr8","EviAnn","gene",46275773,46303660,".","-",".","LOC_00014913","geneID=LOC_00014913","protein_coding","Znf319:_Zinc_finger_protein_319_(Mus_musculus)",1749,0,12.9277,0,4.30923333333333,2.1074312185989
"chr8","EviAnn","gene",46300099,46327808,".","+",".","LOC_00014914","geneID=LOC_00014914","protein_coding","USB1:_U6_snRNA_phosphodiesterase_1_(Homo_sapiens)",744,0,6.16601,6.12004,4.09535,2.03398675386549
"chr8","EviAnn","gene",46300131,46315953,".","+",".","LOC_00014915","geneID=LOC_00014915","protein_coding","function_unknown",672,9.4203,24.6682,8.14334,14.07728,3.8152966994879
"chr8","EviAnn","gene",46319707,46323447,".","-",".","LOC_00014916","geneID=LOC_00014916","protein_coding","RTase:_Probable_RNA-directed_DNA_polymerase_from_transposon_BS_(Drosophila_melanogaster)",549,398.357,567.331,280.725,415.471,8.69860396973952
"chr8","EviAnn","gene",46330137,46347340,".","+",".","LOC_00014917","geneID=LOC_00014917","protein_coding","MMP15:_Matrix_metalloproteinase-15_(Homo_sapiens)",1932,0,9.04617,0,3.01539,1.5923446073256
"chr8","EviAnn","gene",46372019,46382672,".","-",".","LOC_00014918","geneID=LOC_00014918","protein_coding","CFAP20:_Cilia-_and_flagella-associated_protein_20_(Gallus_gallus)",543,0,10.4122,0,3.47073333333333,1.79524052291455
"chr8","EviAnn","gene",46390958,46421983,".","-",".","LOC_00014919","geneID=LOC_00014919","protein_coding","Casein_kinase_II_subunit_alpha'_(Gallus_gallus)",1053,5.36861,0,0,1.78953666666667,0.839586104121007
"chr8","EviAnn","gene",46422086,46456165,".","+",".","LOC_00014920","geneID=LOC_00014920","protein_coding","CFAP263:_Cilia-_and_flagella-associated_protein_263_(Bos_taurus)",1086.6,0,2.58062,2.57378,1.71813333333333,0.780841999150826
"chr8","EviAnn","gene",46453872,46464452,".","-",".","LOC_00014921","geneID=LOC_00014921","protein_coding","PRSS54:_Inactive_serine_protease_54_(Homo_sapiens)",567,130.812,83.2974,144.284,119.464466666667,6.90043775871766
"chr8","EviAnn","gene",46468331,46498036,".","-",".","LOC_00014922","geneID=LOC_00014922","protein_coding","GINS3:_DNA_replication_complex_GINS_protein_PSF3_(Homo_sapiens)",870,121.81,88.0765,69.9651,93.2838666666667,6.543555685154
"chr8","EviAnn","gene",46468331,46498036,".","-",".","LOC_00014923","geneID=LOC_00014923","protein_coding","pol:_RNA-directed_DNA_polymerase_from_mobile_element_jockey_(Drosophila_melanogaster)",1476,709.497,747.21,558.039,671.582,9.39141975289847
"chr8","EviAnn","gene",46564377,46569414,".","-",".","LOC_00014925","geneID=LOC_00014925","protein_coding","env:_Envelope_glycoprotein_gp95_(Rous_sarcoma_virus_subgroup_B_(strain_Schmidt-Ruppin))",519,2003.17,1595.58,1270.9,1623.21666666667,10.664639868074
"chr8","EviAnn","gene",46615127,46637210,".","+",".","LOC_00014926","geneID=LOC_00014926","protein_coding","SETD6:_N-lysine_methyltransferase_SETD6_(Gallus_gallus)",1011,73.2672,52.3896,48.4951,58.0506333333333,5.85923990188992
"chr8","EviAnn","gene",46629122,46752163,".","-",".","LOC_00014927","geneID=LOC_00014927","protein_coding","CNOT1:_CCR4-NOT_transcription_complex_subunit_1_(Homo_sapiens)",7029,7.62086,6.52013,8.29893,7.47997333333333,2.90303312680592
"chr8","EviAnn","gene",46754284,46780536,".","-",".","LOC_00014928","geneID=LOC_00014928","protein_coding","CTSA:_Lysosomal_protective_protein_(Bos_taurus)",1365,47.6376,58.18,44.3217,50.0464333333333,5.64519535084844
"chr8","EviAnn","gene",46810479,46837895,".","-",".","LOC_00014929","geneID=LOC_00014929","protein_coding","Slc38a7:_Sodium-coupled_neutral_amino_acid_transporter_7_(Rattus_norvegicus)",1119,9.9924,0,10.0759,6.68943333333333,2.74188400431733
"chr8","EviAnn","gene",46841680,46865906,".","-",".","LOC_00014931","geneID=LOC_00014931","protein_coding","GOT2:_Aspartate_aminotransferase,_mitochondrial_(Bos_taurus)",1362,191.029,233.31,522.949,315.762666666667,8.30269679796222
"chr8","EviAnn","gene",46867154,46922012,".","-",".","LOC_00014932","geneID=LOC_00014932","protein_coding","Calb2:_Calretinin_(Rattus_norvegicus)",723,0,6.2227,0,2.07423333333333,1.05257819401047
"chr8","EviAnn","gene",46901113,46910641,".","+",".","LOC_00014933","geneID=LOC_00014933","protein_coding","function_unknown",633,0,26.7571,0,8.91903333333333,3.15688735579818
"chr8","EviAnn","gene",46953989,47282130,".","+",".","LOC_00014934","geneID=LOC_00014934","protein_coding","Hydin:_Hydrocephalus-inducing_protein_(Mus_musculus)",8277,0,2.50698,0,0.83566,-0.259012013929404
"chr8","EviAnn","gene",47341632,47341751,".","-",".","LOC_00014935","geneID=LOC_00014935","protein_coding","function_unknown",120,0,765.309,820.161,528.49,9.04573236320501
"chr8","EviAnn","gene",47528778,47581316,".","-",".","LOC_00014936","geneID=LOC_00014936","protein_coding","SF3B3:_Splicing_factor_3B_subunit_3_(Homo_sapiens)",1632,3.24603,8.97801,0,4.07468,2.02668676350552
"chr8","EviAnn","gene",47581365,47630833,".","+",".","LOC_00014937","geneID=LOC_00014937","protein_coding","COG4:_Conserved_oligomeric_Golgi_complex_subunit_4_(Pongo_abelii)",2052,5.04513,0,6.17474,3.73995666666667,1.90302155429813
"chr8","EviAnn","gene",47618891,47648338,".","-",".","LOC_00014938","geneID=LOC_00014938","protein_coding","Fcsk:_L-fucose_kinase_(Mus_musculus)",2710.29,69.1713,39.458,53.7108,54.1133666666667,5.75791309636684
"chr8","EviAnn","gene",47667563,47737730,".","+",".","LOC_00014939","geneID=LOC_00014939","protein_coding","St3gal2:_CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase_2_(Mus_musculus)",1053,0,18.5736,0,6.1912,2.63021906473216
"chr8","EviAnn","gene",48110790,48112971,".","-",".","LOC_00014941","geneID=LOC_00014941","protein_coding","function_unknown",414,0,50.5861,0,16.8620333333333,4.07570661118161
"chr8","EviAnn","gene",48128879,48207188,".","+",".","LOC_00014942","geneID=LOC_00014942","protein_coding","Fhod1:_FH1/FH2_domain-containing_protein_1_(Mus_musculus)",3702,5.37979,10.3718,3.45487,6.40215333333333,2.67855723024034
"chr8","EviAnn","gene",48214547,48226449,".","-",".","LOC_00014943","geneID=LOC_00014943","protein_coding","function_unknown",684,9.20164,40.1406,23.8564,24.3995466666667,4.60878243825636
"chr8","EviAnn","gene",48235049,48320217,".","+",".","LOC_00014944","geneID=LOC_00014944","protein_coding","Hsd11b2:_11-beta-hydroxysteroid_dehydrogenase_type_2_(Mus_musculus)",1167,0,4.10788,12.2654,5.45776,2.44830895481311
"chr8","EviAnn","gene",48324479,48371842,".","-",".","LOC_00014945","geneID=LOC_00014945","protein_coding","Atp6v0d1:_V-type_proton_ATPase_subunit_d_1_(Mus_musculus)",1062,5.31459,4.59609,0,3.30356,1.72402154750507
"chr8","EviAnn","gene",48372096,48380269,".","-",".","LOC_00014946","geneID=LOC_00014946","protein_coding","AGRP:_Agouti-related_protein_(Sus_scrofa)",192,168.227,0,0,56.0756666666667,5.80930296206653
"chr8","EviAnn","gene",48422199,48464406,".","+",".","LOC_00014947","geneID=LOC_00014947","protein_coding","Snrk:_SNF-related_serine/threonine-protein_kinase_(Mus_musculus)",2148,12.0014,12.3704,10.2887,11.5535,3.53025806061805
"chr8","EviAnn","gene",48472816,48524572,".","+",".","LOC_00014948","geneID=LOC_00014948","protein_coding","LCAT:_Phosphatidylcholine-sterol_acyltransferase_(Fragment)_(Gallus_gallus)",1132.88,14.7731,53.8483,31.1454,33.2556,5.05552539525941
"chr8","EviAnn","gene",48537180,48555752,".","+",".","LOC_00014949","geneID=LOC_00014949","protein_coding","Matcap1:_Microtubule-associated_tyrosine_carboxypeptidase_1_(Mus_musculus)",1019.35,239.95,125.911,505.699,290.52,8.18249367494537
"chr8","EviAnn","gene",48538912,48618837,".","-",".","LOC_00014950","geneID=LOC_00014950","protein_coding","Ciao2b:_Cytosolic_iron-sulfur_assembly_component_2B_(Mus_musculus)",507,111.843,86.0506,121.331,106.4082,6.73346552147379
"chr8","EviAnn","gene",48555450,48586206,".","-",".","LOC_00014951","geneID=LOC_00014951","protein_coding","pol:_RNA-directed_DNA_polymerase_from_mobile_element_jockey_(Drosophila_melanogaster)",1554,413.071,309.123,377.74,366.644666666667,8.51823874339146
"chr8","EviAnn","gene",48587732,48658997,".","+",".","LOC_00014952","geneID=LOC_00014952","protein_coding","Fatty_acyl-CoA_hydrolase_precursor,_medium_chain_(Anas_platyrhynchos)",1383,58.6652,13.4848,5.43678,25.86226,4.69277644692368
"chr9","EviAnn","gene",575091,643756,".","+",".","LOC_00021171","geneID=LOC_00021171","protein_coding","GABRA3:_Gamma-aminobutyric_acid_receptor_subunit_alpha-3_(Homo_sapiens)",903,25.8543,0,0,8.6181,3.10736983883668
"chr9","EviAnn","gene",861701,884525,".","-",".","LOC_00021173","geneID=LOC_00021173","protein_coding","Cnga2:_Cyclic_nucleotide-gated_channel_alpha-2_(Mus_musculus)",2112.75,0,0,3.86867,1.28955666666667,0.366875170508079
"chr9","EviAnn","gene",896256,899167,".","-",".","LOC_00021174","geneID=LOC_00021174","protein_coding","PRRG3:_Transmembrane_gamma-carboxyglutamic_acid_protein_3_(Homo_sapiens)",747,0,68.2107,0,22.7369,4.50696366224425
"chr9","EviAnn","gene",918657,919370,".","+",".","LOC_00021175","geneID=LOC_00021175","protein_coding","Cldn2:_Claudin-2_(Mus_musculus)",714,52.1831,68.2107,187.781,102.724933333333,6.68264258399701
"chr9","EviAnn","gene",920794,933792,".","-",".","LOC_00021177","geneID=LOC_00021177","protein_coding","function_unknown",561,26.4165,79.5356,11.005,38.9857,5.28487313367571
"chr9","EviAnn","gene",920794,934887,".","-",".","LOC_00021176","geneID=LOC_00021176","protein_coding","RBM41:_RNA-binding_protein_41_(Homo_sapiens)",844.667,0,15.9616,0,5.32053333333333,2.41157086955906
"chr9","EviAnn","gene",935143,946504,".","-",".","LOC_00021178","geneID=LOC_00021178","protein_coding","NUP62:_Nuclear_pore_glycoprotein_p62_(Homo_sapiens)",1272,8.60816,11.1403,29.5829,16.4437866666667,4.03947065523082
"chr9","EviAnn","gene",1041145,1090691,".","+",".","LOC_00021180","geneID=LOC_00021180","protein_coding","FRMPD3:_FERM_and_PDZ_domain-containing_protein_3_(Homo_sapiens)",4671,11.6111,21.6925,7.22826,13.51062,3.75602197609437
"chr9","EviAnn","gene",1093720,1099773,".","+",".","LOC_00021181","geneID=LOC_00021181","protein_coding","Prps1:_Ribose-phosphate_pyrophosphokinase_1_(Rattus_norvegicus)",957,0,0,10.367,3.45566666666667,1.78896406196321
"chr9","EviAnn","gene",1240998,1262425,".","+",".","LOC_00021187","geneID=LOC_00021187","protein_coding","TSC22D3:_TSC22_domain_family_protein_3_(Pongo_abelii)",581.502,34.4222,48.0138,89.4798,57.3052666666667,5.84059583150852
"chr9","EviAnn","gene",1369299,1392214,".","-",".","LOC_00021188","geneID=LOC_00021188","protein_coding","RPS4:_Small_ribosomal_subunit_protein_eS4_(Gallus_gallus)",729,8.46488,13.3514,14.6173,12.1445266666667,3.60223435686937
"chr9","EviAnn","gene",1394604,1432093,".","-",".","LOC_00021189","geneID=LOC_00021189","protein_coding","PHKA1:_Phosphorylase_b_kinase_regulatory_subunit_alpha,_skeletal_muscle_isoform_(Oryctolagus_cuniculus)",3825,0,3.18601,1.15852,1.44817666666667,0.534237611106735
"chr9","EviAnn","gene",1432030,1437203,".","-",".","LOC_00021190","geneID=LOC_00021190","protein_coding","function_unknown",306,31.9521,55.9349,140.51,76.1323333333333,6.25043739004527
"chr9","EviAnn","gene",1443114,1448244,".","-",".","LOC_00021191","geneID=LOC_00021191","protein_coding","BMP15:_Bone_morphogenetic_protein_15_(Ovis_aries)",1227,49.3558,19.364,77.1146,48.6114666666667,5.60322475752251
"chr9","EviAnn","gene",1474536,1511460,".","+",".","LOC_00021192","geneID=LOC_00021192","protein_coding","SHROOM4:_Protein_Shroom4_(Homo_sapiens)",1663,0,31.9685,5.3897,12.4527333333333,3.63839053867755
"chr9","EviAnn","gene",1529847,1580077,".","+",".","LOC_00021193","geneID=LOC_00021193","protein_coding","Dgkd:_Diacylglycerol_kinase_delta_(Mus_musculus)",3140,0,4.91521,0,1.63840333333333,0.71229055561814
"chr9","EviAnn","gene",1584144,1594949,".","-",".","LOC_00021194","geneID=LOC_00021194","protein_coding","CCNB3:_G2/mitotic-specific_cyclin-B3_(Gallus_gallus)",1245,0,0,11.373,3.791,1.92257845650856
"chr9","EviAnn","gene",1618805,1630365,".","+",".","LOC_00021195","geneID=LOC_00021195","protein_coding","TNFSF10:_Tumor_necrosis_factor_ligand_superfamily_member_10_(Homo_sapiens)",786,23.0552,6.68328,13.2583,14.33226,3.8411942155629
"chr9","EviAnn","gene",1634339,1687076,".","-",".","LOC_00021196","geneID=LOC_00021196","protein_coding","CLCN5:_H(+)/Cl(-)_exchange_transporter_5_(Oryctolagus_cuniculus)",2487,20.4947,1.80591,4.89448,9.06503,3.1803117944625
"chr9","EviAnn","gene",1713923,1731660,".","+",".","LOC_00021197","geneID=LOC_00021197","protein_coding","Rraga:_Ras-related_GTP-binding_protein_A_(Rattus_norvegicus)",932.25,0,4.93097,0,1.64365666666667,0.716908974794232
"chr9","EviAnn","gene",1732637,1741705,".","-",".","LOC_00021198","geneID=LOC_00021198","protein_coding","function_unknown",987,29.005,75.3314,34.9474,46.4279333333333,5.53692115791319
"chr9","EviAnn","gene",1774978,1782838,".","+",".","LOC_00021199","geneID=LOC_00021199","protein_coding","function_unknown",369,0,20.3871,0,6.7957,2.76462216534359
"chr9","EviAnn","gene",1775019,1852079,".","+",".","LOC_00021200","geneID=LOC_00021200","protein_coding","KLF8:_Krueppel-like_factor_8_(Homo_sapiens)",987,0,26.4863,0,8.82876666666667,3.14221191486591
"chr9","EviAnn","gene",1862778,1890332,".","-",".","LOC_00021201","geneID=LOC_00021201","protein_coding","KLF5:_Krueppel-like_factor_5_(Homo_sapiens)",1119,4.9962,60.4455,12.8877,26.1098,4.70651950159544
"chr9","EviAnn","gene",2017202,2025303,".","-",".","LOC_00021202","geneID=LOC_00021202","protein_coding","KCTD12:_BTB/POZ_domain-containing_protein_KCTD12_(Homo_sapiens)",882,0,23.0865,0,7.6955,2.94401506587589
"chr9","EviAnn","gene",2156657,2212416,".","-",".","LOC_00021207","geneID=LOC_00021207","protein_coding","Ogt:_UDP-N-acetylglucosamine--peptide_N-acetylglucosaminyltransferase_110_kDa_subunit_(Mus_musculus)",2305.12,0,8.22396,2.25278,3.49224666666667,1.80415546395264
"chr9","EviAnn","gene",2159090,2165042,".","+",".","LOC_00021205","geneID=LOC_00021205","protein_coding","GATD3:_Glutamine_amidotransferase-like_class_1_domain-containing_protein_3,_mitochondrial_(Homo_sapiens)",666,76.2692,73.5617,121.42,90.4169666666667,6.498521613425
"chr9","EviAnn","gene",2213839,2259216,".","-",".","LOC_00021208","geneID=LOC_00021208","protein_coding","TAF1:_Transcription_initiation_factor_TFIID_subunit_1_(Homo_sapiens)",5742,4.26379,4.37915,1.45954,3.36749333333333,1.75167508956985
"chr9","EviAnn","gene",2266947,2277409,".","-",".","LOC_00021209","geneID=LOC_00021209","protein_coding","Rhog:_Rho-related_GTP-binding_protein_RhoG_(Mus_musculus)",612,395.565,233.593,373.942,334.366666666667,8.38528722071123
"chr9","EviAnn","gene",2280799,2299719,".","-",".","LOC_00021210","geneID=LOC_00021210","protein_coding","Chordc1:_Cysteine_and_histidine-rich_domain-containing_protein_1_(Rattus_norvegicus)",1632,58.4285,27.9368,91.9203,59.4285333333333,5.89308387127868
"chr9","EviAnn","gene",2297048,2321586,".","-",".","LOC_00021212","geneID=LOC_00021212","protein_coding","NONO:_Non-POU_domain-containing_octamer-binding_protein_(Pongo_abelii)",1026,5.53746,0,0,1.84582,0.884261871635428
"chr9","EviAnn","gene",2329483,2358006,".","+",".","LOC_00021213","geneID=LOC_00021213","protein_coding","ZMYM3:_Zinc_finger_MYM-type_protein_3_(Homo_sapiens)",4317,0,0.981169,0,0.327056333333333,-1.61238894289195
"chr9","EviAnn","gene",2471947,2514645,".","-",".","LOC_00021217","geneID=LOC_00021217","protein_coding","MED12:_Mediator_of_RNA_polymerase_II_transcription_subunit_12_(Pongo_pygmaeus)",6463.5,0,1.94053,1.94052,1.29368333333333,0.371484518923045
"chr9","EviAnn","gene",2517898,2538423,".","+",".","LOC_00021218","geneID=LOC_00021218","protein_coding","IL2RG:_Cytokine_receptor_common_subunit_gamma_(Homo_sapiens)",1068,0,4.56509,0,1.52169666666667,0.60568080226463
"chr9","EviAnn","gene",2560843,2571564,".","+",".","LOC_00021220","geneID=LOC_00021220","protein_coding","Sesn3:_Sestrin-3_(Mus_musculus)",1264.8,0,4.38751,13.9895,6.12567,2.61486764865624
"chr9","EviAnn","gene",2575947,2656459,".","+",".","LOC_00021221","geneID=LOC_00021221","protein_coding","Dlg3:_Disks_large_homolog_3_(Rattus_norvegicus)",2000.57,0,3.33587,0,1.11195666666667,0.153100566835485
