Chromosome	Source	Type	Start	Stop	Score	Strand	Phase	Name	GeneID	BioType	Function	Length	SRR2889295	SRR2889296	SRR2889297
NC_052565.1	Gnomon	gene	1924558	1929495	.	+	.	gene-LOC112529929	Name=LOC112529929	protein_coding	Dbxref=CGNC:84709,GeneID:112529929	1653	0.117787	0	0
NC_052565.1	Gnomon	gene	1934286	1939376	.	+	.	gene-KRT75L1	Name=KRT75L1	protein_coding	Dbxref=CGNC:54822,GeneID:768880	1899	0.202522	0	0
NC_052565.1	Gnomon	gene	1943412	1948009	.	+	.	gene-KRT71	Name=KRT71	protein_coding	Dbxref=CGNC:54823,GeneID:768881	1899	0	0	0
NC_052565.1	Gnomon	gene	1951775	1955849	.	+	.	gene-KRT75L2	Name=KRT75L2	protein_coding	Dbxref=CGNC:54198,GeneID:431299	1698	0	0	0
NC_052565.1	Gnomon	gene	1966260	1980465	.	+	.	gene-LOC431300	Name=LOC431300	protein_coding	Dbxref=CGNC:54199,GeneID:431300	6586.5	0	0	0
NC_052565.1	Gnomon	gene	1985869	2001204	.	+	.	gene-LOC107055419	Name=LOC107055419	protein_coding	Dbxref=CGNC:78376,GeneID:107055419	1606.5	0	0	0
NC_052565.1	Gnomon	gene	1996463	2003032	.	+	.	gene-LOC768978	Name=LOC768978	protein_coding	Dbxref=CGNC:54892,GeneID:768978	1849.5	0	0	0
NC_052565.1	Gnomon	gene	2014937	2022171	.	+	.	gene-KRT75L4	Name=KRT75L4	protein_coding	Dbxref=CGNC:64777,GeneID:100858302	1851	0	0	0
NC_052565.1	Gnomon	gene	2024764	2032310	.	+	.	gene-KRT3	Name=KRT3	protein_coding	Dbxref=CGNC:54937,GeneID:112529931	2130	0	0	0
NC_052565.1	BestRefSeq	gene	2035371	2042266	.	+	.	gene-KRT5	Name=KRT5	protein_coding	Dbxref=CGNC:49888,GeneID:407779	1800	0	0.107195	0.109787
NC_052565.1	BestRefSeq	gene	2048044	2053178	.	+	.	gene-KRT6A	Name=KRT6A	protein_coding	Dbxref=CGNC:49895,GeneID:408041	1569	0	0	0
NC_052565.1	BestRefSeq	gene	2056921	2060738	.	+	.	gene-KRT75	Name=KRT75	protein_coding	Dbxref=GeneID:408042	1611	0	0	0
NC_052565.1	Gnomon	gene	2060646	2071701	.	-	.	gene-LOC112530948	Name=LOC112530948	lncRNA	Dbxref=CGNC:85097,GeneID:112530948	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	2069338	2073226	.	+	.	gene-LOC426897	Name=LOC426897	protein_coding	Dbxref=CGNC:52927,GeneID:426897	1120.5	0	0	0
NC_052565.1	BestRefSeq	gene	2076457	2086142	.	-	.	gene-KRT7	Name=KRT7	protein_coding	Dbxref=CGNC:49470,GeneID:395772	1479	3.19581	5.92172	6.26752
NC_052565.1	Gnomon	gene	2099858	2115203	.	+	.	gene-KRT80	Name=KRT80	protein_coding	Dbxref=CGNC:54201,GeneID:431302	1458	0	0	0
NC_052565.1	Gnomon	gene	2099949	2138548	.	-	.	gene-BCDIN3D	Name=BCDIN3D	protein_coding	Dbxref=CGNC:17318,GeneID:431303	807	0.268466	1.07273	0.82642
NC_052565.1	Gnomon	gene	2141503	2158096	.	-	.	gene-FAIM2	Name=FAIM2	protein_coding	Dbxref=CGNC:7801,GeneID:426899	768	0.285289	0.284991	0
NC_052565.1	BestRefSeq%2CGnomon	gene	2169381	2176406	.	+	.	gene-AQP2	Name=AQP2	protein_coding	Dbxref=CGNC:7807,GeneID:431304	829.5	0	0	0
NC_052565.1	Gnomon	gene	2182401	2186130	.	+	.	gene-AQP5	Name=AQP5	protein_coding	Dbxref=CGNC:54202,GeneID:431305	798	0.27217	0.271883	0
NC_052565.1	Gnomon	gene	2198709	2201885	.	+	.	gene-LOC100858942	Name=LOC100858942	protein_coding	Dbxref=CGNC:64175,GeneID:100858942	246	0	0	0
NC_052565.1	Gnomon	gene	2202212	2224889	.	-	.	gene-SLC4A8	Name=SLC4A8	protein_coding	Dbxref=CGNC:52456,GeneID:425441	3045	0.306181	0.129281	0
NC_052565.1	Gnomon	gene	2221316	2226808	.	+	.	gene-LOC121108096	Name=LOC121108096	lncRNA	Dbxref=CGNC:87974,GeneID:121108096	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	2228039	2239638	.	-	.	gene-LOC100858973	Name=LOC100858973	protein_coding	Dbxref=CGNC:64145,GeneID:100858973	795	0	0	0
NC_052565.1	BestRefSeq%2CGnomon	gene	2234375	2256060	.	+	.	gene-GALNT6	Name=GALNT6	protein_coding	Dbxref=CGNC:5032,GeneID:429501	1866	0.516018	0.412328	0.316699
NC_052565.1	BestRefSeq%2CGnomon	gene	2257769	2261472	.	+	.	gene-CELA1	Name=CELA1	protein_coding	Dbxref=CGNC:52377,GeneID:425200	808.5	0	0	0
NC_052565.1	BestRefSeq	gene	2262249	2271735	.	+	.	gene-BIN2	Name=BIN2	protein_coding	Dbxref=CGNC:59039,GeneID:777552	1431	3.03889	2.06958	2.68636
NC_052565.1	Gnomon	gene	2272944	2277572	.	+	.	gene-SMAGP	Name=SMAGP	protein_coding	Dbxref=CGNC:78377,GeneID:107055421	279	0	0	0
NC_052565.1	Gnomon	gene	2279308	2282218	.	-	.	gene-DAZAP2	Name=DAZAP2	protein_coding	Dbxref=CGNC:74558,GeneID:107051549	621	50.0495	63.0604	51.0743
NC_052565.1	Gnomon	gene	2289245	2306589	.	+	.	gene-POU6F1	Name=POU6F1	protein_coding	Dbxref=CGNC:72495,GeneID:107049477	1800	0.429284	0.428779	0.548933
NC_052565.1	BestRefSeq%2CGnomon	gene	2307019	2320612	.	+	.	gene-TFCP2	Name=TFCP2	protein_coding	Dbxref=CGNC:49133,GeneID:378900	1495.42	17.1	15.0153	15.48
NC_052565.1	Gnomon	gene	2321086	2332832	.	+	.	gene-CSRNP2	Name=CSRNP2	protein_coding	Dbxref=CGNC:63322,GeneID:100859835	1470	2.27908	3.48162	2.60705
NC_052565.1	Gnomon	gene	2335250	2336623	.	+	.	gene-LOC112530943	Name=LOC112530943	protein_coding	Dbxref=CGNC:85095,GeneID:112530943	720	0	0	0
NC_052565.1	Gnomon	gene	2335346	2347060	.	-	.	gene-LOC107049895	Name=LOC107049895	protein_coding	Dbxref=CGNC:72911,GeneID:107049895	1122	3.85543	4.17784	3.91208
NC_052565.1	BestRefSeq%2CGnomon	gene	2349158	2414335	.	+	.	gene-SLC11A2	Name=SLC11A2	protein_coding	Dbxref=CGNC:54370,GeneID:751817	1673.17	33.2424	40.9811	43.2994
NC_052565.1	Gnomon	gene	2409591	2414329	.	+	.	gene-LOC101751319	Name=LOC101751319	protein_coding	Dbxref=CGNC:70744,GeneID:101751319	1005	0	0	0
NC_052565.1	BestRefSeq%2CGnomon	gene	2425924	2434000	.	-	.	gene-DCTN2	Name=DCTN2	protein_coding	Dbxref=CGNC:49387,GeneID:395587	1209.19	46.9103	55.6633	48.5132
NC_052565.1	Gnomon	gene	2435023	2469742	.	+	.	gene-LOC107050879	Name=LOC107050879	protein_coding	Dbxref=CGNC:73890,GeneID:107050879	3045	0	0	0.187766
NC_052565.1	Gnomon	gene	2473212	2478354	.	+	.	gene-PIP4K2C	Name=PIP4K2C	protein_coding	Dbxref=CGNC:87996,GeneID:121108118	1215	11.6224	21.5599	11.3925
NC_052565.1	Gnomon	gene	2484337	2495601	.	-	.	gene-LOC121108122	Name=LOC121108122	lncRNA	Dbxref=CGNC:88000,GeneID:121108122	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	2507196	2508810	.	-	.	gene-LOC121108116	Name=LOC121108116	protein_coding	Dbxref=CGNC:87994,GeneID:121108116	942	0	0	0
NC_052565.1	Gnomon	gene	2508716	2510243	.	-	.	gene-LOC121108100	Name=LOC121108100	protein_coding	Dbxref=CGNC:87978,GeneID:121108100	585	0	0	0
NC_052565.1	Gnomon	gene	2523033	2530161	.	-	.	gene-LOC112530936	Name=LOC112530936	protein_coding	Dbxref=CGNC:85092,GeneID:112530936	1584	0	0	0
NC_052565.1	Gnomon	gene	2534235	2536847	.	+	.	gene-LOC112530925	Name=LOC112530925	lncRNA	Dbxref=CGNC:85089,GeneID:112530925	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	2536522	2537208	.	-	.	gene-LOC121108121	Name=LOC121108121	lncRNA	Dbxref=CGNC:87999,GeneID:121108121	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	2538640	2542254	.	-	.	gene-LOC121108101	Name=LOC121108101	protein_coding	Dbxref=CGNC:87979,GeneID:121108101	1356	0	0	0
NC_052565.1	Gnomon	gene	2547697	2550508	.	-	.	gene-LOC112530924	Name=LOC112530924	protein_coding	Dbxref=CGNC:85088,GeneID:112530924	1203	0	0	0
NC_052565.1	Gnomon	gene	2560805	2564893	.	-	.	gene-LOC112530867	Name=LOC112530867	protein_coding	Dbxref=CGNC:85072,GeneID:112530867	1161	0	0	0
NC_052565.1	Gnomon	gene	2597920	2601260	.	-	.	gene-LOC112530873	Name=LOC112530873	protein_coding	Dbxref=CGNC:85073,GeneID:112530873	1422	0	0	0
NC_052565.1	Gnomon	gene	2610753	2612521	.	-	.	gene-LOC121108123	Name=LOC121108123	protein_coding	Dbxref=CGNC:88001,GeneID:121108123	627	0	0	0
NC_052565.1	Gnomon	gene	2620247	2624335	.	-	.	gene-LOC112530923	Name=LOC112530923	protein_coding	Dbxref=CGNC:85087,GeneID:112530923	1722	0	0	0
NC_052565.1	Gnomon	gene	2629996	2636459	.	-	.	gene-LOC121108102	Name=LOC121108102	protein_coding	Dbxref=CGNC:87980,GeneID:121108102	2817	0	0	0
NC_052565.1	Gnomon	gene	2642903	2646297	.	-	.	gene-LOC121108103	Name=LOC121108103	protein_coding	Dbxref=CGNC:87981,GeneID:121108103	1407	0	0	0
NC_052565.1	Gnomon	gene	2655827	2657595	.	-	.	gene-LOC121108061	Name=LOC121108061	protein_coding	Dbxref=CGNC:87939,GeneID:121108061	627	0	0	0
NC_052565.1	Gnomon	gene	2657629	2659915	.	-	.	gene-LOC112530957	Name=LOC112530957	protein_coding	Dbxref=CGNC:85101,GeneID:112530957	712.5	0	0	0
NC_052565.1	Gnomon	gene	2664461	2668550	.	-	.	gene-LOC112530937	Name=LOC112530937	protein_coding	Dbxref=CGNC:85093,GeneID:112530937	1722	0	0	0
NC_052565.1	Gnomon	gene	2671420	2672357	.	+	.	gene-LOC121108063	Name=LOC121108063	lncRNA	Dbxref=CGNC:87941,GeneID:121108063	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	2683987	2688144	.	+	.	gene-LOC121108056	Name=LOC121108056	protein_coding	Dbxref=CGNC:87934,GeneID:121108056	1716	0	0	0
NC_052565.1	Gnomon	gene	2688193	2689629	.	+	.	gene-LOC121108059	Name=LOC121108059	protein_coding	Dbxref=CGNC:87937,GeneID:121108059	747	0	0	0
NC_052565.1	Gnomon	gene	2690557	2692217	.	-	.	gene-LOC112530913	Name=LOC112530913	lncRNA	Dbxref=CGNC:85085,GeneID:112530913	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	2696275	2705308	.	+	.	gene-LOC112530866	Name=LOC112530866	protein_coding	Dbxref=CGNC:85071,GeneID:112530866	1806	0	0	0
NC_052565.1	Gnomon	gene	2705682	2708778	.	+	.	gene-LOC112530024	Name=LOC112530024	protein_coding	Dbxref=CGNC:84749,GeneID:112530024	1185	0	0	0
NC_052565.1	Gnomon	gene	2715786	2719251	.	+	.	gene-LOC121108057	Name=LOC121108057	protein_coding	Dbxref=CGNC:87935,GeneID:121108057	1422	0	0	0
NC_052565.1	Gnomon	gene	2724808	2728896	.	+	.	gene-LOC112530859	Name=LOC112530859	protein_coding	Dbxref=CGNC:85067,GeneID:112530859	1722	0	0	0
NC_052565.1	Gnomon	gene	2734126	2736799	.	+	.	gene-LOC112530864	Name=LOC112530864	protein_coding	Dbxref=CGNC:85069,GeneID:112530864	918	0	0	0
NC_052565.1	Gnomon	gene	2743845	2750608	.	+	.	gene-LOC107049856	Name=LOC107049856	protein_coding	Dbxref=CGNC:72872,GeneID:107049856	2934	0	0	0
NC_052565.1	Gnomon	gene	2756168	2760203	.	+	.	gene-LOC121108104	Name=LOC121108104	protein_coding	Dbxref=CGNC:87982,GeneID:121108104	1686	0	0	0
NC_052565.1	Gnomon	gene	2765926	2772527	.	+	.	gene-LOC107049599	Name=LOC107049599	protein_coding	Dbxref=CGNC:72615,GeneID:107049599	2942	0	0	0
NC_052565.1	Gnomon	gene	2772452	2794259	.	-	.	gene-LOC101749099	Name=LOC101749099	lncRNA	Dbxref=CGNC:68573,GeneID:101749099	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	2794350	2821029	.	+	.	gene-LOC121108062	Name=LOC121108062	lncRNA	Dbxref=CGNC:87940,GeneID:121108062	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	2821745	2830865	.	-	.	gene-LOC112530895	Name=LOC112530895	protein_coding	Dbxref=CGNC:85081,GeneID:112530895	1725	0	0.028071	0
NC_052565.1	Gnomon	gene	2830052	2833758	.	+	.	gene-LOC124417472	Name=LOC124417472	protein_coding	Dbxref=GeneID:124417472	735	0	0	0
NC_052565.1	Gnomon	gene	2834195	2843618	.	-	.	gene-LOC121108058	Name=LOC121108058	protein_coding	Dbxref=CGNC:87936,GeneID:121108058	879	0.242108	0	0.835413
NC_052565.1	Gnomon	gene	2854695	2856124	.	-	.	gene-LOC121108060	Name=LOC121108060	protein_coding	Dbxref=CGNC:87938,GeneID:121108060	580.5	0	0	0
NC_052565.1	Gnomon	gene	2856232	2857946	.	-	.	gene-LOC121108105	Name=LOC121108105	protein_coding	Dbxref=CGNC:87983,GeneID:121108105	753	0	0	0
NC_052565.1	Gnomon	gene	2858729	2865667	.	-	.	gene-LOC121108106	Name=LOC121108106	protein_coding	Dbxref=CGNC:87984,GeneID:121108106	1485	0	0	0
NC_052565.1	Gnomon	gene	2876702	2881278	.	+	.	gene-LOC121108107	Name=LOC121108107	protein_coding	Dbxref=CGNC:87985,GeneID:121108107	1944	0	0	0
NC_052565.1	Gnomon	gene	2880676	2883098	.	+	.	gene-LOC121108064	Name=LOC121108064	protein_coding	Dbxref=CGNC:87942,GeneID:121108064	1129.5	0	0	0
NC_052565.1	Gnomon	gene	2883172	2902915	.	-	.	gene-LOC121108065	Name=LOC121108065	lncRNA	Dbxref=CGNC:87943,GeneID:121108065	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	2905156	2915870	.	+	.	gene-LOC121112422	Name=LOC121112422	lncRNA	Dbxref=CGNC:92276,GeneID:121112422	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	2917277	2920671	.	-	.	gene-LOC112530865	Name=LOC112530865	protein_coding	Dbxref=CGNC:85070,GeneID:112530865	1239	0	0	0
NC_052565.1	Gnomon	gene	2926174	2928028	.	-	.	gene-LOC121108066	Name=LOC121108066	protein_coding	Dbxref=CGNC:87944,GeneID:121108066	720	0	0	0
NC_052565.1	Gnomon	gene	2928371	2930400	.	-	.	gene-LOC121108108	Name=LOC121108108	protein_coding	Dbxref=CGNC:87986,GeneID:121108108	981	0	0	0
NC_052565.1	Gnomon	gene	2930379	2932882	.	-	.	gene-LOC121108067	Name=LOC121108067	protein_coding	Dbxref=CGNC:87945,GeneID:121108067	1099.5	0	0	0
NC_052565.1	Gnomon	gene	2937300	2941730	.	-	.	gene-LOC121108068	Name=LOC121108068	protein_coding	Dbxref=CGNC:87946,GeneID:121108068	1722	0	0	0
NC_052565.1	Gnomon	gene	2943751	2950823	.	-	.	gene-LOC112530861	Name=LOC112530861	protein_coding	Dbxref=CGNC:85068,GeneID:112530861	1572	0	0	0
NC_052565.1	Gnomon	gene	2956544	2960372	.	-	.	gene-LOC121108069	Name=LOC121108069	protein_coding	Dbxref=CGNC:87947,GeneID:121108069	1722	0	0	0
NC_052565.1	Gnomon	gene	3055634	3056953	.	-	.	gene-LOC107050255	Name=LOC107050255	protein_coding	Dbxref=CGNC:73270,GeneID:107050255	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	3057001	3061155	.	-	.	gene-LOC107051323	Name=LOC107051323	protein_coding	Dbxref=CGNC:74332,GeneID:107051323	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	3065662	3067476	.	+	.	gene-LOC121108071	Name=LOC121108071	lncRNA	Dbxref=CGNC:87949,GeneID:121108071	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	3067779	3072832	.	-	.	gene-LOC121106489	Name=LOC121106489	protein_coding	Dbxref=CGNC:86371,GeneID:121106489	2302.5	0	0	0
NC_052565.1	Gnomon	gene	3079571	3083660	.	-	.	gene-LOC121108072	Name=LOC121108072	protein_coding	Dbxref=CGNC:87950,GeneID:121108072	1722	0	0	0
NC_052565.1	Gnomon	gene	3089023	3093111	.	-	.	gene-LOC121108073	Name=LOC121108073	protein_coding	Dbxref=CGNC:87951,GeneID:121108073	1722	0	0	0
NC_052565.1	Gnomon	gene	3099712	3102563	.	-	.	gene-LOC121108109	Name=LOC121108109	protein_coding	Dbxref=CGNC:87987,GeneID:121108109	822	0	0	0
NC_052565.1	Gnomon	gene	3111128	3155819	.	-	.	gene-LOC121108075	Name=LOC121108075	lncRNA	Dbxref=CGNC:87953,GeneID:121108075	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	3155910	3178026	.	+	.	gene-LOC112530932	Name=LOC112530932	lncRNA	Dbxref=CGNC:85090,GeneID:112530932	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	3181625	3184486	.	-	.	gene-LOC107049479	Name=LOC107049479	protein_coding	Dbxref=CGNC:72497,GeneID:107049479	1149	0	0	0
NC_052565.1	Gnomon	gene	3207246	3210633	.	+	.	gene-LOC107050557	Name=LOC107050557	protein_coding	Dbxref=CGNC:73571,GeneID:107050557	1452	0	0	0
NC_052565.1	Gnomon	gene	3210599	3213093	.	+	.	gene-LOC107054358	Name=LOC107054358	protein_coding	Dbxref=CGNC:77336,GeneID:107054358	1098	0.186432	0	0
NC_052565.1	Gnomon	gene	3219442	3220990	.	+	.	gene-LOC121108110	Name=LOC121108110	protein_coding	Dbxref=CGNC:87988,GeneID:121108110	579	0.409684	0	0
NC_052565.1	Gnomon	gene	3221048	3225117	.	+	.	gene-LOC121108111	Name=LOC121108111	protein_coding	Dbxref=CGNC:87989,GeneID:121108111	753	0	0	0
NC_052565.1	Gnomon	gene	3232185	3236459	.	+	.	gene-LOC121108078	Name=LOC121108078	protein_coding	Dbxref=CGNC:87956,GeneID:121108078	1725	0	0.028071	0
NC_052565.1	Gnomon	gene	3244805	3249079	.	+	.	gene-LOC121108077	Name=LOC121108077	protein_coding	Dbxref=CGNC:87955,GeneID:121108077	1725	0	0.028071	0
NC_052565.1	Gnomon	gene	3249511	3253208	.	-	.	gene-LOC124417473	Name=LOC124417473	protein_coding	Dbxref=GeneID:124417473	735	0	0	0
NC_052565.1	Gnomon	gene	3257433	3261708	.	+	.	gene-LOC121108076	Name=LOC121108076	protein_coding	Dbxref=CGNC:87954,GeneID:121108076	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	3264929	3274324	.	+	.	gene-LOC121108080	Name=LOC121108080	protein_coding	Dbxref=CGNC:87958,GeneID:121108080	1725	0	0.028071	0
NC_052565.1	Gnomon	gene	3274842	3287692	.	-	.	gene-LOC107050377	Name=LOC107050377	lncRNA	Dbxref=CGNC:73391,GeneID:107050377	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	3287786	3313577	.	+	.	gene-LOC121108081	Name=LOC121108081	lncRNA	Dbxref=CGNC:87959,GeneID:121108081	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	3308812	3315435	.	-	.	gene-LOC121106503	Name=LOC121106503	protein_coding	Dbxref=CGNC:86385,GeneID:121106503	2859	0	0	0
NC_052565.1	Gnomon	gene	3333665	3344696	.	+	.	gene-LOC107049478	Name=LOC107049478	protein_coding	Dbxref=CGNC:72496,GeneID:107049478	3336	0	0	0
NC_052565.1	Gnomon	gene	3346652	3355367	.	-	.	gene-LOC121108082	Name=LOC121108082	lncRNA	Dbxref=CGNC:87960,GeneID:121108082	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	3363822	3390505	.	+	.	gene-LOC121108113	Name=LOC121108113	lncRNA	Dbxref=CGNC:87991,GeneID:121108113	NA	NA	NA	NA
NC_052565.1	Gnomon	gene	3391025	3400144	.	-	.	gene-LOC121108114	Name=LOC121108114	protein_coding	Dbxref=CGNC:87992,GeneID:121108114	1968	0	0	0
NC_052565.1	Gnomon	gene	3400154	3406801	.	-	.	gene-ADPRHL	Name=ADPRHL	protein_coding	Dbxref=CGNC:52823,GeneID:426545	1077.97	18.282	10.3584	17.0444
NC_052565.1	BestRefSeq	gene	3406425	3406493	.	-	.	gene-MIR12286	Name=MIR12286	miRNA	Dbxref=CGNC:86186,GeneID:114482389,miRBase:MI0040758	NA	NA	NA	NA
NC_052565.1	BestRefSeq	gene	3406920	3415153	.	+	.	gene-MARS	Name=MARS	protein_coding	Dbxref=CGNC:52512,GeneID:425613	1085	67.8554	73.4437	66.0358
NC_052565.1	Gnomon	gene	3428896	3460227	.	-	.	gene-LOC121108117	Name=LOC121108117	lncRNA	Dbxref=CGNC:87995,GeneID:121108117	NA	NA	NA	NA
NC_052566.1	Gnomon	gene	1384	5776	.	+	.	gene-LOC121108132	Name=LOC121108132	protein_coding	Dbxref=CGNC:88010,GeneID:121108132	279	34.5707	34.5663	29.2317
NC_052566.1	Gnomon	gene	5728	28055	.	-	.	gene-METTL3	Name=METTL3	protein_coding	Dbxref=CGNC:73377,GeneID:107050363	1725	18.7737	19.0886	19.897
NC_052566.1	Gnomon	gene	28511	42261	.	-	.	gene-LOC112531056	Name=LOC112531056	protein_coding	Dbxref=CGNC:85123,GeneID:112531056	5715	0.510062	0.58129	0.522706
NC_052566.1	Gnomon	gene	58579	59073	.	-	.	gene-LOC112531092	Name=LOC112531092	V_segment	Dbxref=CGNC:85132,GeneID:112531092	465	0	0	0
NC_052566.1	Gnomon	gene	63216	63641	.	+	.	gene-LOC121108125	Name=LOC121108125	V_segment	Dbxref=CGNC:88003,GeneID:121108125	426	0	0	0
NC_052566.1	Gnomon	gene	66736	67194	.	-	.	gene-LOC112531091	Name=LOC112531091	V_segment	Dbxref=CGNC:85131,GeneID:112531091	414	0	0	0
NC_052566.1	Gnomon	gene	68312	68754	.	-	.	gene-LOC121108126	Name=LOC121108126	V_segment	Dbxref=CGNC:88004,GeneID:121108126	408	0	0	0
NC_052566.1	Gnomon	gene	69548	70000	.	+	.	gene-LOC107049429	Name=LOC107049429	V_segment	Dbxref=CGNC:72448,GeneID:107049429	447	0	0	0
NC_052566.1	Gnomon	gene	70283	70681	.	-	.	gene-LOC121108133	Name=LOC121108133	V_segment	Dbxref=CGNC:88011,GeneID:121108133	369	0	0	0
NC_052566.1	Gnomon	gene	71340	73912	.	+	.	gene-LOC124417475	Name=LOC124417475	V_segment	Dbxref=GeneID:124417475	381	0	0	0
NC_052566.1	Gnomon	gene	73934	74312	.	-	.	gene-LOC121112461	Name=LOC121112461	V_segment	Dbxref=CGNC:92315,GeneID:121112461	373	0	0	0
NC_052566.1	Gnomon	gene	74878	75300	.	+	.	gene-LOC124417476	Name=LOC124417476	V_segment	Dbxref=GeneID:124417476	423	0	0	0
NC_052566.1	Gnomon	gene	75883	76343	.	+	.	gene-LOC107049423	Name=LOC107049423	V_segment	Dbxref=CGNC:72442,GeneID:107049423	423	0	0	0
NC_052566.1	Gnomon	gene	78853	79429	.	+	.	gene-LOC121108135	Name=LOC121108135	V_segment	Dbxref=CGNC:88013,GeneID:121108135	522	0	0	0
NC_052566.1	Gnomon	gene	79456	79814	.	-	.	gene-LOC112529933	Name=LOC112529933	V_segment	Dbxref=CGNC:84710,GeneID:112529933	357	0	0	0
NC_052566.1	Gnomon	gene	80439	81055	.	+	.	gene-LOC121108136	Name=LOC121108136	gene=LOC121108136	Dbxref=CGNC:88014,GeneID:121108136	579	0	0	0
NC_052566.1	Gnomon	gene	81086	81519	.	-	.	gene-LOC112531088	Name=LOC112531088	V_segment	Dbxref=CGNC:85130,GeneID:112531088	417	0	0	0
NC_052566.1	Gnomon	gene	81800	82255	.	+	.	gene-LOC121108137	Name=LOC121108137	V_segment	Dbxref=CGNC:88015,GeneID:121108137	456	0	0	0
NC_052566.1	Gnomon	gene	82486	85559	.	-	.	gene-LOC107049444	Name=LOC107049444	V_segment	Dbxref=CGNC:72463,GeneID:107049444	426	0	0	0
NC_052566.1	Gnomon	gene	86306	86745	.	-	.	gene-LOC112531058	Name=LOC112531058	V_segment	Dbxref=CGNC:85124,GeneID:112531058	420	0	0	0
NC_052566.1	Gnomon	gene	87705	93883	.	-	.	gene-LOC112531079	Name=LOC112531079	V_segment	Dbxref=CGNC:85129,GeneID:112531079	426	0	0	0
NC_052566.1	Gnomon	gene	94721	95260	.	+	.	gene-LOC121108138	Name=LOC121108138	V_segment	Dbxref=CGNC:88016,GeneID:121108138	525	0	0	0
NC_052566.1	Gnomon	gene	96104	96602	.	+	.	gene-LOC121108139	Name=LOC121108139	V_segment	Dbxref=CGNC:88017,GeneID:121108139	441	0	0	0
NC_052566.1	Gnomon	gene	97194	97672	.	-	.	gene-LOC121108140	Name=LOC121108140	V_segment	Dbxref=CGNC:88018,GeneID:121108140	471	0	0	0
NC_052566.1	Gnomon	gene	98257	100365	.	+	.	gene-LOC121108141	Name=LOC121108141	V_segment	Dbxref=CGNC:88019,GeneID:121108141	417	0	0	0
NC_052566.1	Gnomon	gene	101661	102139	.	-	.	gene-LOC121108142	Name=LOC121108142	V_segment	Dbxref=CGNC:88020,GeneID:121108142	453	0	0	0
NC_052566.1	Gnomon	gene	102796	103383	.	-	.	gene-LOC107049105	Name=LOC107049105	V_segment	Dbxref=CGNC:72129,GeneID:107049105	588	0	0	0
NC_052566.1	Gnomon	gene	111993	156486	.	+	.	gene-VH26L1	Name=VH26L1	C_region	Dbxref=CGNC:54277,GeneID:431524	1773	0.109102	0	0
NC_052566.1	Gnomon	gene	171413	176276	.	-	.	gene-LOC121108127	Name=LOC121108127	lncRNA	Dbxref=CGNC:88005,GeneID:121108127	NA	NA	NA	NA
NC_052566.1	Gnomon	gene	195341	197837	.	-	.	gene-LOC121108128	Name=LOC121108128	lncRNA	Dbxref=CGNC:88006,GeneID:121108128	NA	NA	NA	NA
NC_052566.1	Gnomon	gene	228646	254428	.	-	.	gene-PSME1	Name=PSME1	protein_coding	Dbxref=CGNC:84858,GeneID:112530294	591	29.5	21.5063	26.6541
NC_052566.1	Gnomon	gene	255835	286708	.	-	.	gene-DCAF11	Name=DCAF11	protein_coding	Dbxref=CGNC:81026,GeneID:112530307	1404	10.3	9.72437	8.95461
NC_052566.1	BestRefSeq%2CGnomon	gene	287074	313884	.	-	.	gene-PCK2	Name=PCK2	protein_coding	Dbxref=CGNC:49813,GeneID:396457	1863.04	923.301	562.23	917.735
NC_052566.1	Gnomon	gene	314455	321344	.	-	.	gene-LOC112531456	Name=LOC112531456	protein_coding	Dbxref=CGNC:85211,GeneID:112531456	423	0.640079	2.55832	5.29148
NC_052566.1	Gnomon	gene	323827	327565	.	+	.	gene-LOC112531447	Name=LOC112531447	protein_coding	Dbxref=CGNC:85209,GeneID:112531447	729	1.82618	2.12835	0
NC_052566.1	Gnomon	gene	328263	329847	.	+	.	gene-LOC121108130	Name=LOC121108130	lncRNA	Dbxref=CGNC:88008,GeneID:121108130	NA	NA	NA	NA
NC_052566.1	Gnomon	gene	331103	367811	.	+	.	gene-ACIN1	Name=ACIN1	protein_coding	Dbxref=CGNC:84853,GeneID:112530285	2952	4.23879	4.23367	3.94458
